Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Theatre,Q3,August,Maryland,Aberdeen,9.16
Culture,Theatre,Q4,July,Oregon,Baltimore,10.73
Culture,Theatre,Q2,September,Maryland,Salem,13.16
Culture,Theatre,Q3,November,Oregon,Aberdeen,16.58
Culture,Theatre,Q4,October,Maryland,Baltimore,18.6
Culture,Theatre,Q2,December,Oregon,Salem,19.1
Culture,Theatre,Q3,April,Maryland,Aberdeen,20.31
Culture,Theatre,Q4,May,Oregon,Baltimore,19.19
Culture,Theatre,Q2,August,Maryland,Salem,19.3
Production,Museum,Q3,August,Maryland,Aberdeen,23.54
Production,Museum,Q4,July,Oregon,Baltimore,32.01
Production,Museum,Q2,September,Maryland,Salem,34.86
Production,Museum,Q3,November,Oregon,Aberdeen,35.06
Production,Museum,Q4,October,Maryland,Baltimore,38.16
Production,Museum,Q2,December,Oregon,Salem,39.63
Production,Museum,Q3,April,Maryland,Aberdeen,40.1
Production,Museum,Q4,May,Oregon,Baltimore,43.84
Production,Museum,Q2,August,Maryland,Salem,47.74
Culture,Concert,Q3,August,Maryland,Aberdeen,52.84
Culture,Concert,Q4,July,Oregon,Baltimore,54.19
Culture,Concert,Q2,September,Maryland,Salem,54.09
Culture,Concert,Q3,November,Oregon,Aberdeen,54.3
Culture,Concert,Q4,October,Maryland,Baltimore,56.53
Culture,Concert,Q2,December,Oregon,Salem,60.87
Culture,Concert,Q3,April,Maryland,Aberdeen,62.17
Culture,Concert,Q4,May,Oregon,Baltimore,64.26
Culture,Concert,Q2,August,Maryland,Salem,64.57
Production,Workshop,Q3,August,Maryland,Aberdeen,68.1
Production,Workshop,Q4,July,Oregon,Baltimore,71.23
Production,Workshop,Q2,September,Maryland,Salem,72.46
Production,Workshop,Q3,November,Oregon,Aberdeen,74.83
Production,Workshop,Q4,October,Maryland,Baltimore,75.06
Production,Workshop,Q2,December,Oregon,Salem,76.05
Production,Workshop,Q3,April,Maryland,Aberdeen,76.88
Production,Workshop,Q4,May,Oregon,Baltimore,81.81
Production,Workshop,Q2,August,Maryland,Salem,81.73
Culture,Factory,Q3,August,Maryland,Aberdeen,84.33
Culture,Factory,Q4,July,Oregon,Baltimore,89.5
Culture,Factory,Q2,September,Maryland,Salem,89.71
Culture,Factory,Q3,November,Oregon,Aberdeen,91.23
Culture,Factory,Q4,October,Maryland,Baltimore,93.82
Culture,Factory,Q2,December,Oregon,Salem,94.4
Culture,Factory,Q3,April,Maryland,Aberdeen,98.11
Culture,Factory,Q4,May,Oregon,Baltimore,99.58
Culture,Factory,Q2,August,Maryland,Salem,98.17
