Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q2,June,Michigan,Detroit,2.24
Production,Workshop,Q1,April,Michigan,Flint,7.93
Production,Workshop,Q4,January,Michigan,Detroit,8.81
Production,Workshop,Q2,February,Michigan,Flint,9.24
Production,Workshop,Q1,November,Michigan,Detroit,10.73
Production,Workshop,Q4,December,Michigan,Flint,9.95
Production,Workshop,Q2,October,Michigan,Detroit,12.62
Production,Workshop,Q1,June,Michigan,Flint,17.62
Production,Workshop,Q4,April,Michigan,Detroit,22.09
Residential,Factory,Q2,June,Michigan,Detroit,31.57
Residential,Factory,Q1,April,Michigan,Flint,31.11
Residential,Factory,Q4,January,Michigan,Detroit,33.02
Residential,Factory,Q2,February,Michigan,Flint,34.43
Residential,Factory,Q1,November,Michigan,Detroit,38.35
Residential,Factory,Q4,December,Michigan,Flint,40.55
Residential,Factory,Q2,October,Michigan,Detroit,42.36
Residential,Factory,Q1,June,Michigan,Flint,44.71
Residential,Factory,Q4,April,Michigan,Detroit,49.9
Production,Apartment,Q2,June,Michigan,Detroit,49.09
Production,Apartment,Q1,April,Michigan,Flint,55.25
Production,Apartment,Q4,January,Michigan,Detroit,55.7
Production,Apartment,Q2,February,Michigan,Flint,55.26
Production,Apartment,Q1,November,Michigan,Detroit,59.19
Production,Apartment,Q4,December,Michigan,Flint,62.38
Production,Apartment,Q2,October,Michigan,Detroit,63.23
Production,Apartment,Q1,June,Michigan,Flint,63.14
Production,Apartment,Q4,April,Michigan,Detroit,66.18
Residential,House,Q2,June,Michigan,Detroit,67.28
Residential,House,Q1,April,Michigan,Flint,67.92
Residential,House,Q4,January,Michigan,Detroit,71.32
Residential,House,Q2,February,Michigan,Flint,71.84
Residential,House,Q1,November,Michigan,Detroit,71.31
Residential,House,Q4,December,Michigan,Flint,74.93
Residential,House,Q2,October,Michigan,Detroit,73.61
Residential,House,Q1,June,Michigan,Flint,71.72
Residential,House,Q4,April,Michigan,Detroit,78.1
Production,Hotel,Q2,June,Michigan,Detroit,81.75
Production,Hotel,Q1,April,Michigan,Flint,82.3
Production,Hotel,Q4,January,Michigan,Detroit,82.43
Production,Hotel,Q2,February,Michigan,Flint,83.69
Production,Hotel,Q1,November,Michigan,Detroit,83.81
Production,Hotel,Q4,December,Michigan,Flint,87.86
Production,Hotel,Q2,October,Michigan,Detroit,93.01
Production,Hotel,Q1,June,Michigan,Flint,93.6
Production,Hotel,Q4,April,Michigan,Detroit,93.25
