State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Michigan,Detroit,Soil,Industrial,0.25
Michigan,Detroit,Water,Urban Activities,3.73
Michigan,Detroit,Air,Solid Waste,6.87
Michigan,Detroit,Soil,Inorganic Fertilizers,9.09
Michigan,Detroit,Water,Inferior Irrigation,11.59
Michigan,Detroit,Air,Chemical,23.48
Michigan,Detroit,Soil,Groundwater,26.4
Michigan,Detroit,Water,Light,28.09
Michigan,Detroit,Air,Noise,35.66
Michigan,Detroit,Soil,Thermal,36.77
Michigan,Detroit,Water,Industrial,37.58
Michigan,Detroit,Air,Urban Activities,42.31
Michigan,Detroit,Soil,Solid Waste,43.03
Michigan,Detroit,Water,Inorganic Fertilizers,43.67
Michigan,Detroit,Air,Inferior Irrigation,43.99
Illinois,Port Huron,Soil,Industrial,42.32
Illinois,Port Huron,Water,Urban Activities,47.71
Illinois,Port Huron,Air,Solid Waste,49.5
Illinois,Port Huron,Soil,Inorganic Fertilizers,52.8
Illinois,Port Huron,Water,Inferior Irrigation,54.16
Illinois,Port Huron,Air,Chemical,55.79
Illinois,Port Huron,Soil,Groundwater,62.47
Illinois,Port Huron,Water,Light,62.74
Illinois,Port Huron,Air,Noise,65.03
Illinois,Port Huron,Soil,Thermal,66.51
Illinois,Port Huron,Water,Industrial,70.72
Illinois,Port Huron,Air,Urban Activities,71.57
Illinois,Port Huron,Soil,Solid Waste,71.43
Illinois,Port Huron,Water,Inorganic Fertilizers,76.09
Illinois,Port Huron,Air,Inferior Irrigation,76.5
Georgia,Chicago,Soil,Industrial,79.99
Georgia,Chicago,Water,Urban Activities,81.53
Georgia,Chicago,Air,Solid Waste,84.97
Georgia,Chicago,Soil,Inorganic Fertilizers,84.83
Georgia,Chicago,Water,Inferior Irrigation,86.63
Georgia,Chicago,Air,Chemical,87.34
Georgia,Chicago,Soil,Groundwater,88.27
Georgia,Chicago,Water,Light,88.24
Georgia,Chicago,Air,Noise,90.49
Georgia,Chicago,Soil,Thermal,91.82
Georgia,Chicago,Water,Industrial,94.77
Georgia,Chicago,Air,Urban Activities,98.22
Georgia,Chicago,Soil,Solid Waste,0.64
Georgia,Chicago,Water,Inorganic Fertilizers,-0.17
Georgia,Chicago,Air,Inferior Irrigation,-97.77
Michigan,Springfield,Soil,Industrial,-92.48
Michigan,Springfield,Water,Urban Activities,-89.74
Michigan,Springfield,Air,Solid Waste,-88.84
Michigan,Springfield,Soil,Inorganic Fertilizers,-86.06
Michigan,Springfield,Water,Inferior Irrigation,-83.84
Michigan,Springfield,Air,Chemical,-78.04
Michigan,Springfield,Soil,Groundwater,-78.85
Michigan,Springfield,Water,Light,-76.26
Michigan,Springfield,Air,Noise,-75.13
Michigan,Springfield,Soil,Thermal,-74.17
Michigan,Springfield,Water,Industrial,-74.73
Michigan,Springfield,Air,Urban Activities,-72.84
Michigan,Springfield,Soil,Solid Waste,-71.42
Michigan,Springfield,Water,Inorganic Fertilizers,-69.91
Michigan,Springfield,Air,Inferior Irrigation,-65.76
Illinois,Washington,Soil,Industrial,-64.47
Illinois,Washington,Water,Urban Activities,-64.8
Illinois,Washington,Air,Solid Waste,-63.75
Illinois,Washington,Soil,Inorganic Fertilizers,-60.38
Illinois,Washington,Water,Inferior Irrigation,-54.79
Illinois,Washington,Air,Chemical,-53.22
Illinois,Washington,Soil,Groundwater,-53.96
Illinois,Washington,Water,Light,-48.48
Illinois,Washington,Air,Noise,-40.81
Illinois,Washington,Soil,Thermal,-37.21
Illinois,Washington,Water,Industrial,-36.18
Illinois,Washington,Air,Urban Activities,-32.51
Illinois,Washington,Soil,Solid Waste,-32.65
Illinois,Washington,Water,Inorganic Fertilizers,-27.49
Illinois,Washington,Air,Inferior Irrigation,-27.66
Georgia,Columbus,Soil,Industrial,-25.4
Georgia,Columbus,Water,Urban Activities,-24.61
Georgia,Columbus,Air,Solid Waste,-23.79
Georgia,Columbus,Soil,Inorganic Fertilizers,-22.81
Georgia,Columbus,Water,Inferior Irrigation,-23.29
Georgia,Columbus,Air,Chemical,-18.93
Georgia,Columbus,Soil,Groundwater,-18.03
Georgia,Columbus,Water,Light,-16.2
Georgia,Columbus,Air,Noise,-15.78
Georgia,Columbus,Soil,Thermal,-14.96
Georgia,Columbus,Water,Industrial,-12.37
Georgia,Columbus,Air,Urban Activities,-11.66
Georgia,Columbus,Soil,Solid Waste,-11.41
Georgia,Columbus,Water,Inorganic Fertilizers,-7.46
Georgia,Columbus,Air,Inferior Irrigation,-4.77
