Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Import,2021,Q1,Meat,Lamb,129.06
Import,2021,Q1,Beverage,Beef,130.55
Import,2021,Q1,Meat,Coffee,773.83
Import,2021,Q1,Beverage,Soda,390.37
Import,2021,Q1,Meat,Tea,262.9
Import,2021,Q1,Beverage,Lamb,394.94
Import,2019,Q1,Meat,Lamb,12.7
Import,2019,Q1,Beverage,Beef,401.8
Import,2019,Q1,Meat,Coffee,531.03
Import,2019,Q1,Beverage,Soda,538.68
Import,2019,Q1,Meat,Tea,798.0
Import,2019,Q1,Beverage,Lamb,172.98
Import,2020,Q1,Meat,Lamb,175.67
Import,2020,Q1,Beverage,Beef,51.74
Import,2020,Q1,Meat,Coffee,824.59
Import,2020,Q1,Beverage,Soda,827.23
Import,2020,Q1,Meat,Tea,68.23
Import,2020,Q1,Beverage,Lamb,325.71
Import,2021,Q1,Meat,Lamb,968.73
Import,2021,Q1,Beverage,Beef,722.7
Import,2021,Q1,Meat,Coffee,854.76
Import,2021,Q1,Beverage,Soda,342.09
Import,2021,Q1,Meat,Tea,731.06
Import,2021,Q1,Beverage,Lamb,992.46
Import,2019,Q1,Meat,Lamb,740.18
Import,2019,Q1,Beverage,Beef,357.48
Import,2019,Q1,Meat,Coffee,742.81
Import,2019,Q1,Beverage,Soda,376.97
Import,2019,Q1,Meat,Tea,504.94
Import,2019,Q1,Beverage,Lamb,510.35
