Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q1,January,Nevada,Las Vegas,0.64
Production,Workshop,Q3,March,Massachusetts,Boston,1.61
Production,Workshop,Q2,July,Nevada,Las Vegas,4.53
Production,Workshop,Q1,August,Massachusetts,Boston,4.87
Production,Workshop,Q3,September,Nevada,Las Vegas,8.23
Production,Workshop,Q2,June,Massachusetts,Boston,9.64
Production,Workshop,Q1,May,Nevada,Las Vegas,9.45
Production,Workshop,Q3,January,Massachusetts,Boston,9.99
Production,Workshop,Q2,March,Nevada,Las Vegas,8.05
Culture,Factory,Q1,January,Nevada,Las Vegas,11.25
Culture,Factory,Q3,March,Massachusetts,Boston,14.5
Culture,Factory,Q2,July,Nevada,Las Vegas,14.53
Culture,Factory,Q1,August,Massachusetts,Boston,17.53
Culture,Factory,Q3,September,Nevada,Las Vegas,18.1
Culture,Factory,Q2,June,Massachusetts,Boston,19.73
Culture,Factory,Q1,May,Nevada,Las Vegas,18.85
Culture,Factory,Q3,January,Massachusetts,Boston,21.18
Culture,Factory,Q2,March,Nevada,Las Vegas,19.4
Service,Theatre,Q1,January,Nevada,Las Vegas,23.13
Service,Theatre,Q3,March,Massachusetts,Boston,24.74
Service,Theatre,Q2,July,Nevada,Las Vegas,24.01
Service,Theatre,Q1,August,Massachusetts,Boston,26.34
Service,Theatre,Q3,September,Nevada,Las Vegas,26.19
Service,Theatre,Q2,June,Massachusetts,Boston,27.97
Service,Theatre,Q1,May,Nevada,Las Vegas,33.95
Service,Theatre,Q3,January,Massachusetts,Boston,33.59
Service,Theatre,Q2,March,Nevada,Las Vegas,35.71
Production,Museum,Q1,January,Nevada,Las Vegas,38.16
Production,Museum,Q3,March,Massachusetts,Boston,42.37
Production,Museum,Q2,July,Nevada,Las Vegas,43.7
Production,Museum,Q1,August,Massachusetts,Boston,47.33
Production,Museum,Q3,September,Nevada,Las Vegas,49.75
Production,Museum,Q2,June,Massachusetts,Boston,51.29
Production,Museum,Q1,May,Nevada,Las Vegas,64.5
Production,Museum,Q3,January,Massachusetts,Boston,65.02
Production,Museum,Q2,March,Nevada,Las Vegas,66.2
Culture,Library,Q1,January,Nevada,Las Vegas,68.3
Culture,Library,Q3,March,Massachusetts,Boston,69.96
Culture,Library,Q2,July,Nevada,Las Vegas,70.59
Culture,Library,Q1,August,Massachusetts,Boston,75.39
Culture,Library,Q3,September,Nevada,Las Vegas,79.34
Culture,Library,Q2,June,Massachusetts,Boston,79.98
Culture,Library,Q1,May,Nevada,Las Vegas,79.01
Culture,Library,Q3,January,Massachusetts,Boston,83.91
Culture,Library,Q2,March,Nevada,Las Vegas,83.55
Service,School,Q1,January,Nevada,Las Vegas,85.87
Service,School,Q3,March,Massachusetts,Boston,86.2
Service,School,Q2,July,Nevada,Las Vegas,88.6
Service,School,Q1,August,Massachusetts,Boston,89.4
Service,School,Q3,September,Nevada,Las Vegas,90.82
Service,School,Q2,June,Massachusetts,Boston,92.99
Service,School,Q1,May,Nevada,Las Vegas,93.77
Service,School,Q3,January,Massachusetts,Boston,94.1
Service,School,Q2,March,Nevada,Las Vegas,93.32
