Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2021,Michigan,Flint,Wind,Storm,0.81
2021,Michigan,Flint,Temperature,Breeze,1.68
2021,Michigan,Flint,Wind,Calm,0.74
2021,Michigan,Flint,Temperature,21-30,3.45
2021,Michigan,Flint,Wind,11-20,3.89
2021,Michigan,Flint,Temperature,31-40,5.86
2020,Minnesota,Port Huron,Wind,Storm,2.06
2020,Minnesota,Port Huron,Temperature,Breeze,7.13
2020,Minnesota,Port Huron,Wind,Calm,8.09
2020,Minnesota,Port Huron,Temperature,21-30,8.23
2020,Minnesota,Port Huron,Wind,11-20,8.68
2020,Minnesota,Port Huron,Temperature,31-40,11.09
2019,California,Minneapolis,Wind,Storm,12.56
2019,California,Minneapolis,Temperature,Breeze,12.26
2019,California,Minneapolis,Wind,Calm,14.4
2019,California,Minneapolis,Temperature,21-30,12.34
2019,California,Minneapolis,Wind,11-20,12.45
2019,California,Minneapolis,Temperature,31-40,14.5
2021,Michigan,Hastings,Wind,Storm,18.6
2021,Michigan,Hastings,Temperature,Breeze,19.11
2021,Michigan,Hastings,Wind,Calm,15.67
2021,Michigan,Hastings,Temperature,21-30,17.84
2021,Michigan,Hastings,Wind,11-20,22.0
2021,Michigan,Hastings,Temperature,31-40,23.28
2020,Minnesota,San Francisco,Wind,Storm,24.27
2020,Minnesota,San Francisco,Temperature,Breeze,24.13
2020,Minnesota,San Francisco,Wind,Calm,26.41
2020,Minnesota,San Francisco,Temperature,21-30,25.48
2020,Minnesota,San Francisco,Wind,11-20,26.42
2020,Minnesota,San Francisco,Temperature,31-40,25.81
2019,California,Los-Angeles,Wind,Storm,25.94
2019,California,Los-Angeles,Temperature,Breeze,23.46
2019,California,Los-Angeles,Wind,Calm,24.67
2019,California,Los-Angeles,Temperature,21-30,7.98
2019,California,Los-Angeles,Wind,11-20,1.44
2019,California,Los-Angeles,Temperature,31-40,10.83
