Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Import,2016,Q4,Beverage,Coffee,768.02
Import,2016,Q4,Meat,Juice,258.98
Import,2016,Q4,Cereals,Tea,781.47
Import,2016,Q4,Beverage,Lamb,13.82
Import,2016,Q4,Meat,Pork,18.63
Import,2016,Q4,Cereals,Beef,788.24
Import,2016,Q4,Beverage,Rice,25.65
Import,2016,Q4,Meat,Corn,287.26
Import,2016,Q4,Cereals,Coffee,293.57
Import,2019,Q4,Beverage,Coffee,43.23
Import,2019,Q4,Meat,Juice,556.84
Import,2019,Q4,Cereals,Tea,946.15
Import,2019,Q4,Beverage,Lamb,52.47
Import,2019,Q4,Meat,Pork,823.0
Import,2019,Q4,Cereals,Beef,439.7
Import,2019,Q4,Beverage,Rice,701.2
Import,2019,Q4,Meat,Corn,453.1
Import,2019,Q4,Cereals,Coffee,75.62
Import,2016,Q4,Beverage,Coffee,332.99
Import,2016,Q4,Meat,Juice,82.58
Import,2016,Q4,Cereals,Tea,724.06
Import,2016,Q4,Beverage,Lamb,85.81
Import,2016,Q4,Meat,Pork,214.07
Import,2016,Q4,Cereals,Beef,90.58
Import,2016,Q4,Beverage,Rice,91.16
Import,2016,Q4,Meat,Corn,474.29
Import,2016,Q4,Cereals,Coffee,94.62
Import,2019,Q4,Beverage,Coffee,736.33
Import,2019,Q4,Meat,Juice,481.39
Import,2019,Q4,Cereals,Tea,739.31
Import,2019,Q4,Beverage,Lamb,106.56
Import,2019,Q4,Meat,Pork,618.43
Import,2019,Q4,Cereals,Beef,369.97
Import,2019,Q4,Beverage,Rice,627.46
Import,2019,Q4,Meat,Corn,884.67
Import,2019,Q4,Cereals,Coffee,247.25
