Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,House,Q1,January,Georgia,Columbus,2.74
Residential,House,Q2,March,Georgia,Columbus,3.46
Residential,House,Q3,February,Georgia,Columbus,4.5
Residential,House,Q1,May,Georgia,Columbus,7.64
Residential,House,Q2,April,Georgia,Columbus,8.23
Residential,House,Q3,June,Georgia,Columbus,10.92
Residential,House,Q1,July,Georgia,Columbus,11.99
Residential,House,Q2,August,Georgia,Columbus,11.89
Residential,House,Q3,January,Georgia,Columbus,14.02
Production,Hotel,Q1,January,Georgia,Columbus,17.41
Production,Hotel,Q2,March,Georgia,Columbus,19.07
Production,Hotel,Q3,February,Georgia,Columbus,19.96
Production,Hotel,Q1,May,Georgia,Columbus,24.68
Production,Hotel,Q2,April,Georgia,Columbus,25.65
Production,Hotel,Q3,June,Georgia,Columbus,29.39
Production,Hotel,Q1,July,Georgia,Columbus,30.99
Production,Hotel,Q2,August,Georgia,Columbus,30.57
Production,Hotel,Q3,January,Georgia,Columbus,31.56
Service,Apartment,Q1,January,Georgia,Columbus,33.21
Service,Apartment,Q2,March,Georgia,Columbus,34.79
Service,Apartment,Q3,February,Georgia,Columbus,29.49
Service,Apartment,Q1,May,Georgia,Columbus,36.65
Service,Apartment,Q2,April,Georgia,Columbus,37.32
Service,Apartment,Q3,June,Georgia,Columbus,38.73
Service,Apartment,Q1,July,Georgia,Columbus,39.37
Service,Apartment,Q2,August,Georgia,Columbus,37.38
Service,Apartment,Q3,January,Georgia,Columbus,41.07
Residential,Factory,Q1,January,Georgia,Columbus,44.78
Residential,Factory,Q2,March,Georgia,Columbus,45.99
Residential,Factory,Q3,February,Georgia,Columbus,46.25
Residential,Factory,Q1,May,Georgia,Columbus,45.24
Residential,Factory,Q2,April,Georgia,Columbus,48.53
Residential,Factory,Q3,June,Georgia,Columbus,50.19
Residential,Factory,Q1,July,Georgia,Columbus,52.18
Residential,Factory,Q2,August,Georgia,Columbus,55.82
Residential,Factory,Q3,January,Georgia,Columbus,57.41
Production,Workshop,Q1,January,Georgia,Columbus,57.99
Production,Workshop,Q2,March,Georgia,Columbus,59.19
Production,Workshop,Q3,February,Georgia,Columbus,60.24
Production,Workshop,Q1,May,Georgia,Columbus,61.99
Production,Workshop,Q2,April,Georgia,Columbus,62.52
Production,Workshop,Q3,June,Georgia,Columbus,63.84
Production,Workshop,Q1,July,Georgia,Columbus,64.86
Production,Workshop,Q2,August,Georgia,Columbus,65.68
Production,Workshop,Q3,January,Georgia,Columbus,63.48
Service,Hospital,Q1,January,Georgia,Columbus,64.41
Service,Hospital,Q2,March,Georgia,Columbus,68.33
Service,Hospital,Q3,February,Georgia,Columbus,70.97
Service,Hospital,Q1,May,Georgia,Columbus,71.64
Service,Hospital,Q2,April,Georgia,Columbus,72.99
Service,Hospital,Q3,June,Georgia,Columbus,73.4
Service,Hospital,Q1,July,Georgia,Columbus,74.68
Service,Hospital,Q2,August,Georgia,Columbus,72.0
Service,Hospital,Q3,January,Georgia,Columbus,77.32
Residential,Administration,Q1,January,Georgia,Columbus,78.09
Residential,Administration,Q2,March,Georgia,Columbus,78.99
Residential,Administration,Q3,February,Georgia,Columbus,81.98
Residential,Administration,Q1,May,Georgia,Columbus,81.82
Residential,Administration,Q2,April,Georgia,Columbus,85.08
Residential,Administration,Q3,June,Georgia,Columbus,86.66
Residential,Administration,Q1,July,Georgia,Columbus,86.87
Residential,Administration,Q2,August,Georgia,Columbus,88.55
Residential,Administration,Q3,January,Georgia,Columbus,86.01
Production,Library,Q1,January,Georgia,Columbus,91.25
Production,Library,Q2,March,Georgia,Columbus,92.32
Production,Library,Q3,February,Georgia,Columbus,95.38
Production,Library,Q1,May,Georgia,Columbus,95.96
Production,Library,Q2,April,Georgia,Columbus,95.66
Production,Library,Q3,June,Georgia,Columbus,98.11
Production,Library,Q1,July,Georgia,Columbus,99.81
Production,Library,Q2,August,Georgia,Columbus,97.05
Production,Library,Q3,January,Georgia,Columbus,96.2
