Type of building,Usage,Quarter,Month,Value
Type_of_building,Usage,Quarter,Month,Value
Production,Workshop,Q3,July,0.87
Production,Workshop,Q2,September,1.46
Production,Workshop,Q3,August,2.24
Production,Workshop,Q2,May,2.75
Production,Workshop,Q3,June,6.37
Production,Workshop,Q2,July,9.22
Culture,Factory,Q3,July,11.9
Culture,Factory,Q2,September,12.32
Culture,Factory,Q3,August,15.41
Culture,Factory,Q2,May,17.45
Culture,Factory,Q3,June,17.27
Culture,Factory,Q2,July,20.09
Service,Theatre,Q3,July,21.6
Service,Theatre,Q2,September,24.52
Service,Theatre,Q3,August,28.34
Service,Theatre,Q2,May,28.9
Service,Theatre,Q3,June,35.1
Service,Theatre,Q2,July,36.82
Production,Concert,Q3,July,36.27
Production,Concert,Q2,September,39.52
Production,Concert,Q3,August,42.83
Production,Concert,Q2,May,57.3
Production,Concert,Q3,June,60.38
Production,Concert,Q2,July,65.78
Culture,Hospital,Q3,July,70.54
Culture,Hospital,Q2,September,70.31
Culture,Hospital,Q3,August,72.07
Culture,Hospital,Q2,May,73.85
Culture,Hospital,Q3,June,72.39
Culture,Hospital,Q2,July,72.57
Service,Administration,Q3,July,78.8
Service,Administration,Q2,September,79.56
Service,Administration,Q3,August,78.56
Service,Administration,Q2,May,85.32
Service,Administration,Q3,June,87.46
Service,Administration,Q2,July,90.79
Production,School,Q3,July,93.1
Production,School,Q2,September,94.29
Production,School,Q3,August,95.86
Production,School,Q2,May,96.03
Production,School,Q3,June,98.9
Production,School,Q2,July,98.81
