Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2022,Cereals,Oats,512.42
Import,2022,Dairy,Rice,770.94
Import,2022,Beverage,Corn,517.97
Import,2022,Cereals,Cream,264.57
Import,2022,Dairy,Butter,779.63
Import,2022,Beverage,Tea,395.45
Import,2022,Cereals,Juice,273.44
Import,2022,Dairy,Soda,19.02
Import,2022,Beverage,Oats,789.2
Import,2017,Cereals,Oats,407.82
Import,2017,Dairy,Rice,667.15
Import,2017,Beverage,Corn,544.25
Import,2017,Cereals,Cream,928.38
Import,2017,Dairy,Butter,547.15
Import,2017,Beverage,Tea,292.22
Import,2017,Cereals,Juice,426.09
Import,2017,Dairy,Soda,812.96
Import,2017,Beverage,Oats,565.33
Import,2021,Cereals,Oats,54.46
Import,2021,Dairy,Rice,440.64
Import,2021,Beverage,Corn,703.61
Import,2021,Cereals,Cream,328.59
Import,2021,Dairy,Butter,590.46
Import,2021,Beverage,Tea,207.17
Import,2021,Cereals,Juice,591.79
Import,2021,Dairy,Soda,590.13
Import,2021,Beverage,Oats,216.99
Import,2022,Cereals,Oats,92.36
Import,2022,Dairy,Rice,989.69
Import,2022,Beverage,Corn,354.55
Import,2022,Cereals,Cream,359.17
Import,2022,Dairy,Butter,616.1
Import,2022,Beverage,Tea,233.8
Import,2022,Cereals,Juice,616.8
Import,2022,Dairy,Soda,875.94
Import,2022,Beverage,Oats,499.63
