State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Nevada,Las Vegas,Soil,Urban Activities,0.59
Nevada,Las Vegas,Water,Industrial,11.91
Nevada,Las Vegas,Soil,Groundwater,13.36
Nevada,Las Vegas,Water,Chemical,14.43
Nevada,Las Vegas,Soil,Surface water,21.44
Nevada,Las Vegas,Water,Urban Activities,-97.7
Florida,Reno,Soil,Urban Activities,-95.02
Florida,Reno,Water,Industrial,35.56
Florida,Reno,Soil,Groundwater,-93.49
Florida,Reno,Water,Chemical,-74.6
Florida,Reno,Soil,Surface water,-71.23
Florida,Reno,Water,Urban Activities,-70.36
Illinois,Boulder City,Soil,Urban Activities,59.51
Illinois,Boulder City,Water,Industrial,-68.64
Illinois,Boulder City,Soil,Groundwater,63.68
Illinois,Boulder City,Water,Chemical,64.12
Illinois,Boulder City,Soil,Surface water,-64.58
Illinois,Boulder City,Water,Urban Activities,65.11
Nevada,Tampa,Soil,Urban Activities,-59.98
Nevada,Tampa,Water,Industrial,72.49
Nevada,Tampa,Soil,Groundwater,74.77
Nevada,Tampa,Water,Chemical,75.37
Nevada,Tampa,Soil,Surface water,75.57
Nevada,Tampa,Water,Urban Activities,-51.91
Florida,Fort Lauderdale,Soil,Urban Activities,78.78
Florida,Fort Lauderdale,Water,Industrial,-49.02
Florida,Fort Lauderdale,Soil,Groundwater,-42.69
Florida,Fort Lauderdale,Water,Chemical,89.26
Florida,Fort Lauderdale,Soil,Surface water,95.88
Florida,Fort Lauderdale,Water,Urban Activities,98.9
Illinois,Champaign,Soil,Urban Activities,99.04
Illinois,Champaign,Water,Industrial,-28.76
Illinois,Champaign,Soil,Groundwater,-29.53
Illinois,Champaign,Water,Chemical,-24.97
Illinois,Champaign,Soil,Surface water,-23.71
Illinois,Champaign,Water,Urban Activities,-22.94
Nevada,Chicago,Soil,Urban Activities,-17.65
Nevada,Chicago,Water,Industrial,-14.76
Nevada,Chicago,Soil,Groundwater,-11.85
Nevada,Chicago,Water,Chemical,-6.56
Nevada,Chicago,Soil,Surface water,-5.01
Nevada,Chicago,Water,Urban Activities,-3.43
