Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,House,Q3,September,Massachusetts,Lenox,4.72
Residential,House,Q2,August,Florida,Cambridge,11.6
Residential,House,Q3,July,Massachusetts,Tampa,17.97
Residential,House,Q2,May,Florida,Lenox,28.62
Residential,House,Q3,June,Massachusetts,Cambridge,33.36
Residential,House,Q2,April,Florida,Tampa,35.74
Service,Hotel,Q3,September,Massachusetts,Lenox,37.72
Service,Hotel,Q2,August,Florida,Cambridge,40.87
Service,Hotel,Q3,July,Massachusetts,Tampa,41.87
Service,Hotel,Q2,May,Florida,Lenox,41.4
Service,Hotel,Q3,June,Massachusetts,Cambridge,43.76
Service,Hotel,Q2,April,Florida,Tampa,47.7
Residential,Hospital,Q3,September,Massachusetts,Lenox,47.22
Residential,Hospital,Q2,August,Florida,Cambridge,50.8
Residential,Hospital,Q3,July,Massachusetts,Tampa,50.36
Residential,Hospital,Q2,May,Florida,Lenox,50.86
Residential,Hospital,Q3,June,Massachusetts,Cambridge,56.85
Residential,Hospital,Q2,April,Florida,Tampa,59.28
Service,School,Q3,September,Massachusetts,Lenox,64.39
Service,School,Q2,August,Florida,Cambridge,70.65
Service,School,Q3,July,Massachusetts,Tampa,71.5
Service,School,Q2,May,Florida,Lenox,75.64
Service,School,Q3,June,Massachusetts,Cambridge,75.76
Service,School,Q2,April,Florida,Tampa,88.57
Residential,Administration,Q3,September,Massachusetts,Lenox,92.43
Residential,Administration,Q2,August,Florida,Cambridge,94.04
Residential,Administration,Q3,July,Massachusetts,Tampa,95.7
Residential,Administration,Q2,May,Florida,Lenox,94.98
Residential,Administration,Q3,June,Massachusetts,Cambridge,98.43
Residential,Administration,Q2,April,Florida,Tampa,98.2
