Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2015,Cereals,Corn,900.1
Import,2015,Meat,Soybeans,775.22
Import,2015,Beverage,Oats,141.63
Import,2015,Cereals,Lamb,404.81
Import,2015,Meat,Pork,918.69
Import,2015,Beverage,Soda,26.62
Import,2015,Cereals,Tea,155.77
Import,2015,Meat,Corn,30.69
Import,2015,Beverage,Soybeans,167.6
Import,2016,Cereals,Corn,173.36
Import,2016,Meat,Soybeans,691.45
Import,2016,Beverage,Oats,827.48
Import,2016,Cereals,Lamb,323.37
Import,2016,Meat,Pork,714.83
Import,2016,Beverage,Soda,970.67
Import,2016,Cereals,Tea,721.94
Import,2016,Meat,Corn,212.34
Import,2016,Beverage,Soybeans,853.22
Import,2015,Cereals,Corn,852.92
Import,2015,Meat,Soybeans,984.72
Import,2015,Beverage,Oats,609.78
Import,2015,Cereals,Lamb,993.56
Import,2015,Meat,Pork,613.32
Import,2015,Beverage,Soda,614.02
Import,2015,Cereals,Tea,999.44
Import,2015,Meat,Corn,623.67
Import,2015,Beverage,Soybeans,639.63
