Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2020,Georgia,Albany,Wind,Calm,0.72
2020,Georgia,Albany,Temperature,Breeze,1.27
2020,Georgia,Albany,Humidity,Storm,1.67
2020,Georgia,Albany,Wind,0-10,3.86
2020,Georgia,Albany,Temperature,21-30,4.87
2020,Georgia,Albany,Humidity,Low,5.33
2020,Georgia,Albany,Wind,Medium,6.3
2020,Georgia,Albany,Temperature,High,5.76
2020,Georgia,Albany,Humidity,Calm,8.74
2019,Oregon,Washington,Wind,Calm,9.62
2019,Oregon,Washington,Temperature,Breeze,10.43
2019,Oregon,Washington,Humidity,Storm,11.48
2019,Oregon,Washington,Wind,0-10,12.06
2019,Oregon,Washington,Temperature,21-30,11.94
2019,Oregon,Washington,Humidity,Low,14.08
2019,Oregon,Washington,Wind,Medium,14.87
2019,Oregon,Washington,Temperature,High,11.52
2019,Oregon,Washington,Humidity,Calm,17.94
2022,Georgia,Columbus,Wind,Calm,17.61
2022,Georgia,Columbus,Temperature,Breeze,19.78
2022,Georgia,Columbus,Humidity,Storm,12.4
2022,Georgia,Columbus,Wind,0-10,15.85
2022,Georgia,Columbus,Temperature,21-30,22.15
2022,Georgia,Columbus,Humidity,Low,23.27
2022,Georgia,Columbus,Wind,Medium,24.11
2022,Georgia,Columbus,Temperature,High,25.26
2022,Georgia,Columbus,Humidity,Calm,25.45
2020,Oregon,Redmond,Wind,Calm,27.77
2020,Oregon,Redmond,Temperature,Breeze,27.39
2020,Oregon,Redmond,Humidity,Storm,27.03
2020,Oregon,Redmond,Wind,0-10,27.97
2020,Oregon,Redmond,Temperature,21-30,26.18
2020,Oregon,Redmond,Humidity,Low,24.59
2020,Oregon,Redmond,Wind,Medium,26.79
2020,Oregon,Redmond,Temperature,High,26.41
2020,Oregon,Redmond,Humidity,Calm,10.84
2019,Georgia,Portland,Wind,Calm,13.88
2019,Georgia,Portland,Temperature,Breeze,14.96
2019,Georgia,Portland,Humidity,Storm,15.81
2019,Georgia,Portland,Wind,0-10,15.96
2019,Georgia,Portland,Temperature,21-30,4.3
2019,Georgia,Portland,Humidity,Low,17.66
2019,Georgia,Portland,Wind,Medium,4.11
2019,Georgia,Portland,Temperature,High,19.01
2019,Georgia,Portland,Humidity,Calm,20.68
