Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2020,Dairy,Cheese,833.65
Import,2020,Beverage,Yoghurt,229.48
Import,2020,Dairy,Butter,617.97
Import,2020,Beverage,Juice,745.4
Import,2020,Dairy,Coffee,426.93
Import,2020,Beverage,Soda,458.02
Import,2018,Dairy,Cheese,238.59
Import,2018,Beverage,Yoghurt,144.14
Import,2018,Dairy,Butter,273.37
Import,2018,Beverage,Juice,272.39
Import,2018,Dairy,Coffee,753.67
Import,2018,Beverage,Soda,283.85
Import,2020,Dairy,Cheese,53.62
Import,2020,Beverage,Yoghurt,439.29
Import,2020,Dairy,Butter,600.53
Import,2020,Beverage,Juice,154.8
Import,2020,Dairy,Coffee,219.27
Import,2020,Beverage,Soda,252.42
