Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Theatre,Q2,April,Illinois,Chicago,4.96
Culture,Theatre,Q1,June,Maryland,Baltimore,6.63
Culture,Theatre,Q3,January,Illinois,Aberdeen,8.25
Culture,Theatre,Q2,March,Maryland,Chicago,9.04
Culture,Theatre,Q1,February,Illinois,Baltimore,9.64
Culture,Theatre,Q3,July,Maryland,Aberdeen,8.78
Culture,Theatre,Q2,September,Illinois,Chicago,15.8
Culture,Theatre,Q1,April,Maryland,Baltimore,21.1
Culture,Theatre,Q3,June,Illinois,Aberdeen,24.48
Production,Concert,Q2,April,Illinois,Chicago,25.31
Production,Concert,Q1,June,Maryland,Baltimore,25.13
Production,Concert,Q3,January,Illinois,Aberdeen,24.44
Production,Concert,Q2,March,Maryland,Chicago,31.08
Production,Concert,Q1,February,Illinois,Baltimore,31.21
Production,Concert,Q3,July,Maryland,Aberdeen,34.71
Production,Concert,Q2,September,Illinois,Chicago,36.35
Production,Concert,Q1,April,Maryland,Baltimore,39.83
Production,Concert,Q3,June,Illinois,Aberdeen,39.17
Culture,Museum,Q2,April,Illinois,Chicago,41.89
Culture,Museum,Q1,June,Maryland,Baltimore,43.38
Culture,Museum,Q3,January,Illinois,Aberdeen,44.88
Culture,Museum,Q2,March,Maryland,Chicago,44.86
Culture,Museum,Q1,February,Illinois,Baltimore,46.56
Culture,Museum,Q3,July,Maryland,Aberdeen,46.95
Culture,Museum,Q2,September,Illinois,Chicago,48.18
Culture,Museum,Q1,April,Maryland,Baltimore,49.05
Culture,Museum,Q3,June,Illinois,Aberdeen,49.06
Production,Factory,Q2,April,Illinois,Chicago,51.24
Production,Factory,Q1,June,Maryland,Baltimore,54.87
Production,Factory,Q3,January,Illinois,Aberdeen,58.11
Production,Factory,Q2,March,Maryland,Chicago,60.97
Production,Factory,Q1,February,Illinois,Baltimore,61.03
Production,Factory,Q3,July,Maryland,Aberdeen,61.79
Production,Factory,Q2,September,Illinois,Chicago,68.42
Production,Factory,Q1,April,Maryland,Baltimore,71.55
Production,Factory,Q3,June,Illinois,Aberdeen,77.14
Culture,Workshop,Q2,April,Illinois,Chicago,79.16
Culture,Workshop,Q1,June,Maryland,Baltimore,80.8
Culture,Workshop,Q3,January,Illinois,Aberdeen,82.77
Culture,Workshop,Q2,March,Maryland,Chicago,85.34
Culture,Workshop,Q1,February,Illinois,Baltimore,88.02
Culture,Workshop,Q3,July,Maryland,Aberdeen,90.28
Culture,Workshop,Q2,September,Illinois,Chicago,96.76
Culture,Workshop,Q1,April,Maryland,Baltimore,98.3
Culture,Workshop,Q3,June,Illinois,Aberdeen,99.3
