State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Illinois,Springfield,Air,Light,3.05
Illinois,Springfield,Water,Thermal,5.8
Illinois,Springfield,Soil,Noise,8.3
Illinois,Springfield,Air,Chemical,11.01
Illinois,Springfield,Water,Groundwater,16.02
Illinois,Springfield,Soil,Oxygen-depletion,28.44
Illinois,Springfield,Air,Inorganic Fertilizers,-99.61
Illinois,Springfield,Water,Solid Waste,28.98
Illinois,Springfield,Soil,Industrial,-96.07
Illinois,Springfield,Air,Urban Activities,34.66
Illinois,Springfield,Water,Light,35.08
Illinois,Springfield,Soil,Thermal,37.13
California,Chicago,Air,Light,37.7
California,Chicago,Water,Thermal,42.91
California,Chicago,Soil,Noise,43.27
California,Chicago,Air,Chemical,49.87
California,Chicago,Water,Groundwater,-78.87
California,Chicago,Soil,Oxygen-depletion,-77.76
California,Chicago,Air,Inorganic Fertilizers,-76.44
California,Chicago,Water,Solid Waste,-75.65
California,Chicago,Soil,Industrial,51.85
California,Chicago,Air,Urban Activities,-73.97
California,Chicago,Water,Light,-72.02
California,Chicago,Soil,Thermal,57.12
Illinois,San Francisco,Air,Light,-70.87
Illinois,San Francisco,Water,Thermal,58.73
Illinois,San Francisco,Soil,Noise,56.75
Illinois,San Francisco,Air,Chemical,62.87
Illinois,San Francisco,Water,Groundwater,64.06
Illinois,San Francisco,Soil,Oxygen-depletion,65.13
Illinois,San Francisco,Air,Inorganic Fertilizers,72.2
Illinois,San Francisco,Water,Solid Waste,-54.92
Illinois,San Francisco,Soil,Industrial,-52.5
Illinois,San Francisco,Air,Urban Activities,76.29
Illinois,San Francisco,Water,Light,79.35
Illinois,San Francisco,Soil,Thermal,-42.05
California,Malibu,Air,Light,-38.45
California,Malibu,Water,Thermal,95.76
California,Malibu,Soil,Noise,97.21
California,Malibu,Air,Chemical,98.96
California,Malibu,Water,Groundwater,-30.99
California,Malibu,Soil,Oxygen-depletion,-30.89
California,Malibu,Air,Inorganic Fertilizers,-27.79
California,Malibu,Water,Solid Waste,-23.37
California,Malibu,Soil,Industrial,-10.42
California,Malibu,Air,Urban Activities,-6.75
California,Malibu,Water,Light,-2.6
California,Malibu,Soil,Thermal,-1.67
