State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Massachusetts,Cambridge,2021,Soil,Inferior Irrigation,-0.98
Massachusetts,Cambridge,2021,Water,Industrial,8.18
Massachusetts,Cambridge,2021,Air,Groundwater,11.39
Massachusetts,Cambridge,2021,Soil,Oxygen-depletion,16.16
Massachusetts,Cambridge,2021,Water,Thermal,28.92
Massachusetts,Cambridge,2021,Air,Light,32.18
California,Lenox,2016,Soil,Inferior Irrigation,33.35
California,Lenox,2016,Water,Industrial,54.76
California,Lenox,2016,Air,Groundwater,-72.41
California,Lenox,2016,Soil,Oxygen-depletion,57.25
California,Lenox,2016,Water,Thermal,-72.3
California,Lenox,2016,Air,Light,-65.73
Massachusetts,Berkeley,2015,Soil,Inferior Irrigation,68.25
Massachusetts,Berkeley,2015,Water,Industrial,69.71
Massachusetts,Berkeley,2015,Air,Groundwater,-59.09
Massachusetts,Berkeley,2015,Soil,Oxygen-depletion,74.59
Massachusetts,Berkeley,2015,Water,Thermal,80.21
Massachusetts,Berkeley,2015,Air,Light,-48.12
California,San Francisco,2018,Soil,Inferior Irrigation,82.58
California,San Francisco,2018,Water,Industrial,87.85
California,San Francisco,2018,Air,Groundwater,95.9
California,San Francisco,2018,Soil,Oxygen-depletion,-25.39
California,San Francisco,2018,Water,Thermal,-13.52
California,San Francisco,2018,Air,Light,-9.19
