State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Massachusetts,Boston,Air,Thermal,1.5
Massachusetts,Boston,Water,Light,2.69
Massachusetts,Boston,Soil,Noise,2.37
Massachusetts,Boston,Air,Groundwater,5.34
Massachusetts,Boston,Water,Surface water,13.58
Massachusetts,Boston,Soil,Chemical,14.04
Massachusetts,Boston,Air,Oxygen-depletion,15.42
Massachusetts,Boston,Water,Solid Waste,16.57
Massachusetts,Boston,Soil,Inorganic Fertilizers,21.44
Massachusetts,Boston,Air,Inferior Irrigation,24.78
Massachusetts,Boston,Water,Thermal,24.27
Massachusetts,Boston,Soil,Light,29.69
Nevada,Lenox,Air,Thermal,32.72
Nevada,Lenox,Water,Light,32.78
Nevada,Lenox,Soil,Noise,35.79
Nevada,Lenox,Air,Groundwater,37.89
Nevada,Lenox,Water,Surface water,37.65
Nevada,Lenox,Soil,Chemical,43.17
Nevada,Lenox,Air,Oxygen-depletion,43.3
Nevada,Lenox,Water,Solid Waste,43.62
Nevada,Lenox,Soil,Inorganic Fertilizers,45.49
Nevada,Lenox,Air,Inferior Irrigation,48.1
Nevada,Lenox,Water,Thermal,50.77
Nevada,Lenox,Soil,Light,51.3
Michigan,Cambridge,Air,Thermal,51.6
Michigan,Cambridge,Water,Light,53.9
Michigan,Cambridge,Soil,Noise,53.67
Michigan,Cambridge,Air,Groundwater,55.75
Michigan,Cambridge,Water,Surface water,63.52
Michigan,Cambridge,Soil,Chemical,69.34
Michigan,Cambridge,Air,Oxygen-depletion,70.16
Michigan,Cambridge,Water,Solid Waste,71.9
Michigan,Cambridge,Soil,Inorganic Fertilizers,70.92
Michigan,Cambridge,Air,Inferior Irrigation,73.62
Michigan,Cambridge,Water,Thermal,74.88
Michigan,Cambridge,Soil,Light,72.33
Massachusetts,Reno,Air,Thermal,75.42
Massachusetts,Reno,Water,Light,77.15
Massachusetts,Reno,Soil,Noise,78.88
Massachusetts,Reno,Air,Groundwater,78.25
Massachusetts,Reno,Water,Surface water,81.46
Massachusetts,Reno,Soil,Chemical,82.8
Massachusetts,Reno,Air,Oxygen-depletion,82.17
Massachusetts,Reno,Water,Solid Waste,83.71
Massachusetts,Reno,Soil,Inorganic Fertilizers,85.89
Massachusetts,Reno,Air,Inferior Irrigation,86.34
Massachusetts,Reno,Water,Thermal,86.46
Massachusetts,Reno,Soil,Light,88.81
Nevada,Boulder City,Air,Thermal,88.63
Nevada,Boulder City,Water,Light,94.23
Nevada,Boulder City,Soil,Noise,99.2
Nevada,Boulder City,Air,Groundwater,-96.27
Nevada,Boulder City,Water,Surface water,-93.05
Nevada,Boulder City,Soil,Chemical,-92.75
Nevada,Boulder City,Air,Oxygen-depletion,-92.83
Nevada,Boulder City,Water,Solid Waste,-91.75
Nevada,Boulder City,Soil,Inorganic Fertilizers,-91.64
Nevada,Boulder City,Air,Inferior Irrigation,-88.97
Nevada,Boulder City,Water,Thermal,-93.1
Nevada,Boulder City,Soil,Light,-91.31
Michigan,Las Vegas,Air,Thermal,-82.52
Michigan,Las Vegas,Water,Light,-80.56
Michigan,Las Vegas,Soil,Noise,-78.9
Michigan,Las Vegas,Air,Groundwater,-77.14
Michigan,Las Vegas,Water,Surface water,-75.61
Michigan,Las Vegas,Soil,Chemical,-75.75
Michigan,Las Vegas,Air,Oxygen-depletion,-71.49
Michigan,Las Vegas,Water,Solid Waste,-67.36
Michigan,Las Vegas,Soil,Inorganic Fertilizers,-67.73
Michigan,Las Vegas,Air,Inferior Irrigation,-65.42
Michigan,Las Vegas,Water,Thermal,-63.69
Michigan,Las Vegas,Soil,Light,-62.48
Massachusetts,Port Huron,Air,Thermal,-61.98
Massachusetts,Port Huron,Water,Light,-60.85
Massachusetts,Port Huron,Soil,Noise,-57.56
Massachusetts,Port Huron,Air,Groundwater,-54.7
Massachusetts,Port Huron,Water,Surface water,-53.12
Massachusetts,Port Huron,Soil,Chemical,-54.35
Massachusetts,Port Huron,Air,Oxygen-depletion,-51.07
Massachusetts,Port Huron,Water,Solid Waste,-52.87
Massachusetts,Port Huron,Soil,Inorganic Fertilizers,-48.94
Massachusetts,Port Huron,Air,Inferior Irrigation,-45.17
Massachusetts,Port Huron,Water,Thermal,-41.76
Massachusetts,Port Huron,Soil,Light,-40.33
Nevada,Flint,Air,Thermal,-38.86
Nevada,Flint,Water,Light,-37.8
Nevada,Flint,Soil,Noise,-38.42
Nevada,Flint,Air,Groundwater,-38.6
Nevada,Flint,Water,Surface water,-33.12
Nevada,Flint,Soil,Chemical,-33.44
Nevada,Flint,Air,Oxygen-depletion,-30.43
Nevada,Flint,Water,Solid Waste,-29.97
Nevada,Flint,Soil,Inorganic Fertilizers,-30.95
Nevada,Flint,Air,Inferior Irrigation,-25.88
Nevada,Flint,Water,Thermal,-25.83
Nevada,Flint,Soil,Light,-22.22
Michigan,Detroit,Air,Thermal,-21.77
Michigan,Detroit,Water,Light,-16.36
Michigan,Detroit,Soil,Noise,-16.25
Michigan,Detroit,Air,Groundwater,-14.06
Michigan,Detroit,Water,Surface water,-13.39
Michigan,Detroit,Soil,Chemical,-12.26
Michigan,Detroit,Air,Oxygen-depletion,-10.81
Michigan,Detroit,Water,Solid Waste,-9.37
Michigan,Detroit,Soil,Inorganic Fertilizers,-8.76
Michigan,Detroit,Air,Inferior Irrigation,-7.51
Michigan,Detroit,Water,Thermal,-5.5
Michigan,Detroit,Soil,Light,-2.33
