State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Georgia,Albany,Air,Light,-0.27
Georgia,Albany,Soil,Noise,0.48
Georgia,Albany,Water,Thermal,5.45
Georgia,Albany,Air,Inferior Irrigation,5.29
Georgia,Albany,Soil,Inorganic Fertilizers,6.28
Georgia,Albany,Water,Urban Activities,5.95
Georgia,Albany,Air,Industrial,10.45
Georgia,Albany,Soil,Solid Waste,11.92
Georgia,Albany,Water,Surface water,12.4
Georgia,Albany,Air,Groundwater,11.67
Georgia,Albany,Soil,Chemical,11.78
Georgia,Albany,Water,Oxygen-depletion,16.86
Georgia,Albany,Air,Light,17.09
Georgia,Albany,Soil,Noise,21.41
Georgia,Albany,Water,Thermal,21.51
Maryland,Columbus,Air,Light,22.59
Maryland,Columbus,Soil,Noise,28.54
Maryland,Columbus,Water,Thermal,29.94
Maryland,Columbus,Air,Inferior Irrigation,31.6
Maryland,Columbus,Soil,Inorganic Fertilizers,33.69
Maryland,Columbus,Water,Urban Activities,35.85
Maryland,Columbus,Air,Industrial,36.13
Maryland,Columbus,Soil,Solid Waste,39.97
Maryland,Columbus,Water,Surface water,40.26
Maryland,Columbus,Air,Groundwater,44.15
Maryland,Columbus,Soil,Chemical,50.71
Maryland,Columbus,Water,Oxygen-depletion,54.83
Maryland,Columbus,Air,Light,55.71
Maryland,Columbus,Soil,Noise,56.2
Maryland,Columbus,Water,Thermal,55.75
Nevada,Baltimore,Air,Light,58.93
Nevada,Baltimore,Soil,Noise,58.35
Nevada,Baltimore,Water,Thermal,62.0
Nevada,Baltimore,Air,Inferior Irrigation,64.19
Nevada,Baltimore,Soil,Inorganic Fertilizers,66.19
Nevada,Baltimore,Water,Urban Activities,69.08
Nevada,Baltimore,Air,Industrial,70.49
Nevada,Baltimore,Soil,Solid Waste,70.54
Nevada,Baltimore,Water,Surface water,72.93
Nevada,Baltimore,Air,Groundwater,79.05
Nevada,Baltimore,Soil,Chemical,80.52
Nevada,Baltimore,Water,Oxygen-depletion,82.31
Nevada,Baltimore,Air,Light,84.73
Nevada,Baltimore,Soil,Noise,86.95
Nevada,Baltimore,Water,Thermal,94.75
Georgia,Aberdeen,Air,Light,95.2
Georgia,Aberdeen,Soil,Noise,99.1
Georgia,Aberdeen,Water,Thermal,99.93
Georgia,Aberdeen,Air,Inferior Irrigation,-0.57
Georgia,Aberdeen,Soil,Inorganic Fertilizers,-98.84
Georgia,Aberdeen,Water,Urban Activities,-96.03
Georgia,Aberdeen,Air,Industrial,-90.42
Georgia,Aberdeen,Soil,Solid Waste,-87.44
Georgia,Aberdeen,Water,Surface water,-85.83
Georgia,Aberdeen,Air,Groundwater,-83.29
Georgia,Aberdeen,Soil,Chemical,-76.17
Georgia,Aberdeen,Water,Oxygen-depletion,-75.76
Georgia,Aberdeen,Air,Light,-71.58
Georgia,Aberdeen,Soil,Noise,-70.28
Georgia,Aberdeen,Water,Thermal,-69.14
Maryland,Las Vegas,Air,Light,-68.06
Maryland,Las Vegas,Soil,Noise,-63.62
Maryland,Las Vegas,Water,Thermal,-60.85
Maryland,Las Vegas,Air,Inferior Irrigation,-58.4
Maryland,Las Vegas,Soil,Inorganic Fertilizers,-57.23
Maryland,Las Vegas,Water,Urban Activities,-53.72
Maryland,Las Vegas,Air,Industrial,-52.87
Maryland,Las Vegas,Soil,Solid Waste,-50.72
Maryland,Las Vegas,Water,Surface water,-48.2
Maryland,Las Vegas,Air,Groundwater,-46.93
Maryland,Las Vegas,Soil,Chemical,-45.35
Maryland,Las Vegas,Water,Oxygen-depletion,-43.59
Maryland,Las Vegas,Air,Light,-42.6
Maryland,Las Vegas,Soil,Noise,-34.62
Maryland,Las Vegas,Water,Thermal,-31.85
Nevada,Reno,Air,Light,-31.17
Nevada,Reno,Soil,Noise,-29.06
Nevada,Reno,Water,Thermal,-28.41
Nevada,Reno,Air,Inferior Irrigation,-21.43
Nevada,Reno,Soil,Inorganic Fertilizers,-20.1
Nevada,Reno,Water,Urban Activities,-19.77
Nevada,Reno,Air,Industrial,-18.1
Nevada,Reno,Soil,Solid Waste,-17.25
Nevada,Reno,Water,Surface water,-16.9
Nevada,Reno,Air,Groundwater,-16.55
Nevada,Reno,Soil,Chemical,-14.8
Nevada,Reno,Water,Oxygen-depletion,-12.36
Nevada,Reno,Air,Light,-10.28
Nevada,Reno,Soil,Noise,-9.02
Nevada,Reno,Water,Thermal,-8.56
