Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,Apartment,Q4,October,Nevada,Reno,2.64
Residential,Apartment,Q3,December,Georgia,Boulder City,2.78
Residential,Apartment,Q2,November,Nevada,Columbus,3.0
Residential,Apartment,Q4,July,Georgia,Reno,7.31
Residential,Apartment,Q3,August,Nevada,Boulder City,7.86
Residential,Apartment,Q2,June,Georgia,Columbus,11.28
Residential,Apartment,Q4,April,Nevada,Reno,13.11
Residential,Apartment,Q3,October,Georgia,Boulder City,14.48
Residential,Apartment,Q2,December,Nevada,Columbus,16.83
Culture,House,Q4,October,Nevada,Reno,20.92
Culture,House,Q3,December,Georgia,Boulder City,22.96
Culture,House,Q2,November,Nevada,Columbus,23.79
Culture,House,Q4,July,Georgia,Reno,24.53
Culture,House,Q3,August,Nevada,Boulder City,29.44
Culture,House,Q2,June,Georgia,Columbus,30.37
Culture,House,Q4,April,Nevada,Reno,30.53
Culture,House,Q3,October,Georgia,Boulder City,32.08
Culture,House,Q2,December,Nevada,Columbus,33.16
Service,Museum,Q4,October,Nevada,Reno,33.7
Service,Museum,Q3,December,Georgia,Boulder City,38.35
Service,Museum,Q2,November,Nevada,Columbus,43.73
Service,Museum,Q4,July,Georgia,Reno,45.97
Service,Museum,Q3,August,Nevada,Boulder City,48.01
Service,Museum,Q2,June,Georgia,Columbus,49.29
Service,Museum,Q4,April,Nevada,Reno,51.66
Service,Museum,Q3,October,Georgia,Boulder City,52.15
Service,Museum,Q2,December,Nevada,Columbus,53.24
Residential,Concert,Q4,October,Nevada,Reno,54.98
Residential,Concert,Q3,December,Georgia,Boulder City,54.91
Residential,Concert,Q2,November,Nevada,Columbus,55.42
Residential,Concert,Q4,July,Georgia,Reno,57.57
Residential,Concert,Q3,August,Nevada,Boulder City,59.68
Residential,Concert,Q2,June,Georgia,Columbus,60.36
Residential,Concert,Q4,April,Nevada,Reno,64.47
Residential,Concert,Q3,October,Georgia,Boulder City,64.36
Residential,Concert,Q2,December,Nevada,Columbus,67.71
Culture,Hospital,Q4,October,Nevada,Reno,68.6
Culture,Hospital,Q3,December,Georgia,Boulder City,68.07
Culture,Hospital,Q2,November,Nevada,Columbus,72.24
Culture,Hospital,Q4,July,Georgia,Reno,73.38
Culture,Hospital,Q3,August,Nevada,Boulder City,74.75
Culture,Hospital,Q2,June,Georgia,Columbus,75.94
Culture,Hospital,Q4,April,Nevada,Reno,72.45
Culture,Hospital,Q3,October,Georgia,Boulder City,83.94
Culture,Hospital,Q2,December,Nevada,Columbus,84.42
Service,School,Q4,October,Nevada,Reno,84.56
Service,School,Q3,December,Georgia,Boulder City,86.52
Service,School,Q2,November,Nevada,Columbus,89.47
Service,School,Q4,July,Georgia,Reno,90.66
Service,School,Q3,August,Nevada,Boulder City,90.64
Service,School,Q2,June,Georgia,Columbus,92.61
Service,School,Q4,April,Nevada,Reno,93.85
Service,School,Q3,October,Georgia,Boulder City,93.0
Service,School,Q2,December,Nevada,Columbus,97.65
