State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Nevada,Boulder City,Water,Surface water,3.85
Nevada,Boulder City,Air,Oxygen-depletion,6.74
Nevada,Boulder City,Soil,Thermal,11.94
Nevada,Boulder City,Water,Noise,19.13
Nevada,Boulder City,Air,Light,25.3
Nevada,Boulder City,Soil,Inferior Irrigation,27.46
Nevada,Boulder City,Water,Inorganic Fertilizers,-94.64
Nevada,Boulder City,Air,Surface water,36.04
Nevada,Boulder City,Soil,Oxygen-depletion,37.88
Florida,Las Vegas,Water,Surface water,-90.97
Florida,Las Vegas,Air,Oxygen-depletion,-88.12
Florida,Las Vegas,Soil,Thermal,-81.1
Florida,Las Vegas,Water,Noise,49.58
Florida,Las Vegas,Air,Light,-74.13
Florida,Las Vegas,Soil,Inferior Irrigation,55.12
Florida,Las Vegas,Water,Inorganic Fertilizers,54.57
Florida,Las Vegas,Air,Surface water,58.1
Florida,Las Vegas,Soil,Oxygen-depletion,58.98
Nevada,Reno,Water,Surface water,-68.1
Nevada,Reno,Air,Oxygen-depletion,64.34
Nevada,Reno,Soil,Thermal,66.99
Nevada,Reno,Water,Noise,67.52
Nevada,Reno,Air,Light,-57.76
Nevada,Reno,Soil,Inferior Irrigation,74.11
Nevada,Reno,Water,Inorganic Fertilizers,-53.66
Nevada,Reno,Air,Surface water,-52.71
Nevada,Reno,Soil,Oxygen-depletion,77.94
Florida,Fort Lauderdale,Water,Surface water,75.13
Florida,Fort Lauderdale,Air,Oxygen-depletion,-49.46
Florida,Fort Lauderdale,Soil,Thermal,74.89
Florida,Fort Lauderdale,Water,Noise,-51.53
Florida,Fort Lauderdale,Air,Light,-47.3
Florida,Fort Lauderdale,Soil,Inferior Irrigation,83.73
Florida,Fort Lauderdale,Water,Inorganic Fertilizers,84.16
Florida,Fort Lauderdale,Air,Surface water,88.1
Florida,Fort Lauderdale,Soil,Oxygen-depletion,-36.28
Nevada,Tampa,Water,Surface water,93.8
Nevada,Tampa,Air,Oxygen-depletion,95.33
Nevada,Tampa,Soil,Thermal,-31.17
Nevada,Tampa,Water,Noise,-30.97
Nevada,Tampa,Air,Light,99.26
Nevada,Tampa,Soil,Inferior Irrigation,-23.69
Nevada,Tampa,Water,Inorganic Fertilizers,-23.18
Nevada,Tampa,Air,Surface water,-11.21
Nevada,Tampa,Soil,Oxygen-depletion,-7.38
