State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Michigan,Detroit,2020,Air,Light,1.63
Michigan,Detroit,2020,Soil,Noise,2.11
Michigan,Detroit,2020,Water,Thermal,3.6
Michigan,Detroit,2020,Air,Urban Activities,8.41
Michigan,Detroit,2020,Soil,Solid Waste,10.26
Michigan,Detroit,2020,Water,Industrial,13.13
Michigan,Detroit,2020,Air,Chemical,14.66
Michigan,Detroit,2020,Soil,Groundwater,15.68
Michigan,Detroit,2020,Water,Surface water,15.29
Michigan,Detroit,2020,Air,Oxygen-depletion,18.11
Michigan,Detroit,2020,Soil,Light,24.37
Michigan,Detroit,2020,Water,Noise,25.18
California,Port Huron,2017,Air,Light,27.59
California,Port Huron,2017,Soil,Noise,28.27
California,Port Huron,2017,Water,Thermal,29.27
California,Port Huron,2017,Air,Urban Activities,32.19
California,Port Huron,2017,Soil,Solid Waste,34.14
California,Port Huron,2017,Water,Industrial,42.79
California,Port Huron,2017,Air,Chemical,43.45
California,Port Huron,2017,Soil,Groundwater,42.94
California,Port Huron,2017,Water,Surface water,47.08
California,Port Huron,2017,Air,Oxygen-depletion,51.81
California,Port Huron,2017,Soil,Light,52.35
California,Port Huron,2017,Water,Noise,52.89
Massachusetts,Los-Angeles,2019,Air,Light,54.38
Massachusetts,Los-Angeles,2019,Soil,Noise,55.42
Massachusetts,Los-Angeles,2019,Water,Thermal,56.77
Massachusetts,Los-Angeles,2019,Air,Urban Activities,57.85
Massachusetts,Los-Angeles,2019,Soil,Solid Waste,53.4
Massachusetts,Los-Angeles,2019,Water,Industrial,59.99
Massachusetts,Los-Angeles,2019,Air,Chemical,59.87
Massachusetts,Los-Angeles,2019,Soil,Groundwater,64.29
Massachusetts,Los-Angeles,2019,Water,Surface water,76.96
Massachusetts,Los-Angeles,2019,Air,Oxygen-depletion,76.67
Massachusetts,Los-Angeles,2019,Soil,Light,77.0
Massachusetts,Los-Angeles,2019,Water,Noise,78.42
Michigan,San Francisco,2020,Air,Light,81.84
Michigan,San Francisco,2020,Soil,Noise,84.59
Michigan,San Francisco,2020,Water,Thermal,86.01
Michigan,San Francisco,2020,Air,Urban Activities,92.17
Michigan,San Francisco,2020,Soil,Solid Waste,94.99
Michigan,San Francisco,2020,Water,Industrial,99.35
Michigan,San Francisco,2020,Air,Chemical,0.41
Michigan,San Francisco,2020,Soil,Groundwater,-99.87
Michigan,San Francisco,2020,Water,Surface water,-98.35
Michigan,San Francisco,2020,Air,Oxygen-depletion,-97.87
Michigan,San Francisco,2020,Soil,Light,-97.49
Michigan,San Francisco,2020,Water,Noise,-95.85
California,Cambridge,2017,Air,Light,-93.39
California,Cambridge,2017,Soil,Noise,-92.85
California,Cambridge,2017,Water,Thermal,-91.48
California,Cambridge,2017,Air,Urban Activities,-91.22
California,Cambridge,2017,Soil,Solid Waste,-80.55
California,Cambridge,2017,Water,Industrial,-79.5
California,Cambridge,2017,Air,Chemical,-77.24
California,Cambridge,2017,Soil,Groundwater,-76.61
California,Cambridge,2017,Water,Surface water,-69.64
California,Cambridge,2017,Air,Oxygen-depletion,-67.47
California,Cambridge,2017,Soil,Light,-58.24
California,Cambridge,2017,Water,Noise,-58.53
Massachusetts,Lenox,2019,Air,Light,-56.43
Massachusetts,Lenox,2019,Soil,Noise,-56.03
Massachusetts,Lenox,2019,Water,Thermal,-54.63
Massachusetts,Lenox,2019,Air,Urban Activities,-57.86
Massachusetts,Lenox,2019,Soil,Solid Waste,-49.83
Massachusetts,Lenox,2019,Water,Industrial,-47.93
Massachusetts,Lenox,2019,Air,Chemical,-45.15
Massachusetts,Lenox,2019,Soil,Groundwater,-44.02
Massachusetts,Lenox,2019,Water,Surface water,-42.52
Massachusetts,Lenox,2019,Air,Oxygen-depletion,-40.4
Massachusetts,Lenox,2019,Soil,Light,-40.69
Massachusetts,Lenox,2019,Water,Noise,-40.47
Michigan,Boston,2020,Air,Light,-37.06
Michigan,Boston,2020,Soil,Noise,-27.44
Michigan,Boston,2020,Water,Thermal,-26.85
Michigan,Boston,2020,Air,Urban Activities,-23.99
Michigan,Boston,2020,Soil,Solid Waste,-23.91
Michigan,Boston,2020,Water,Industrial,-17.99
Michigan,Boston,2020,Air,Chemical,-15.17
Michigan,Boston,2020,Soil,Groundwater,-7.73
Michigan,Boston,2020,Water,Surface water,-5.58
Michigan,Boston,2020,Air,Oxygen-depletion,-4.91
Michigan,Boston,2020,Soil,Light,-2.33
Michigan,Boston,2020,Water,Noise,-1.9
