State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Florida,Fort Lauderdale,2018,Soil,Industrial,1.48
Florida,Fort Lauderdale,2018,Air,Urban Activities,3.66
Florida,Fort Lauderdale,2018,Water,Inorganic Fertilizers,5.61
Florida,Fort Lauderdale,2018,Soil,Noise,5.02
Florida,Fort Lauderdale,2018,Air,Light,8.0
Florida,Fort Lauderdale,2018,Water,Thermal,9.46
Florida,Fort Lauderdale,2018,Soil,Chemical,-8.96
Florida,Fort Lauderdale,2018,Air,Oxygen-depletion,14.24
Florida,Fort Lauderdale,2018,Water,Groundwater,15.35
Florida,Fort Lauderdale,2018,Soil,Surface water,25.44
Florida,Fort Lauderdale,2018,Air,Industrial,26.18
Florida,Fort Lauderdale,2018,Water,Urban Activities,27.75
Maryland,Tampa,2015,Soil,Industrial,29.4
Maryland,Tampa,2015,Air,Urban Activities,30.95
Maryland,Tampa,2015,Water,Inorganic Fertilizers,31.29
Maryland,Tampa,2015,Soil,Noise,-98.83
Maryland,Tampa,2015,Air,Light,33.88
Maryland,Tampa,2015,Water,Thermal,34.03
Maryland,Tampa,2015,Soil,Chemical,-95.03
Maryland,Tampa,2015,Air,Oxygen-depletion,36.75
Maryland,Tampa,2015,Water,Groundwater,-91.8
Maryland,Tampa,2015,Soil,Surface water,-90.04
Maryland,Tampa,2015,Air,Industrial,-89.48
Maryland,Tampa,2015,Water,Urban Activities,-90.95
California,Baltimore,2022,Soil,Industrial,-94.84
California,Baltimore,2022,Air,Urban Activities,43.47
California,Baltimore,2022,Water,Inorganic Fertilizers,-80.09
California,Baltimore,2022,Soil,Noise,51.62
California,Baltimore,2022,Air,Light,-76.51
California,Baltimore,2022,Water,Thermal,87.0
California,Baltimore,2022,Soil,Chemical,56.07
California,Baltimore,2022,Air,Oxygen-depletion,-71.06
California,Baltimore,2022,Water,Groundwater,57.07
California,Baltimore,2022,Soil,Surface water,63.85
California,Baltimore,2022,Air,Industrial,67.21
California,Baltimore,2022,Water,Urban Activities,-59.63
Florida,Aberdeen,2016,Soil,Industrial,-58.29
Florida,Aberdeen,2016,Air,Urban Activities,71.24
Florida,Aberdeen,2016,Water,Inorganic Fertilizers,72.94
Florida,Aberdeen,2016,Soil,Noise,-55.68
Florida,Aberdeen,2016,Air,Light,72.98
Florida,Aberdeen,2016,Water,Thermal,73.66
Florida,Aberdeen,2016,Soil,Chemical,74.38
Florida,Aberdeen,2016,Air,Oxygen-depletion,-51.98
Florida,Aberdeen,2016,Water,Groundwater,73.37
Florida,Aberdeen,2016,Soil,Surface water,80.3
Florida,Aberdeen,2016,Air,Industrial,-47.0
Florida,Aberdeen,2016,Water,Urban Activities,-45.85
Maryland,Los-Angeles,2018,Soil,Industrial,84.16
Maryland,Los-Angeles,2018,Air,Urban Activities,-44.43
Maryland,Los-Angeles,2018,Water,Inorganic Fertilizers,86.49
Maryland,Los-Angeles,2018,Soil,Noise,87.87
Maryland,Los-Angeles,2018,Air,Light,-44.19
Maryland,Los-Angeles,2018,Water,Thermal,-41.75
Maryland,Los-Angeles,2018,Soil,Chemical,85.61
Maryland,Los-Angeles,2018,Air,Oxygen-depletion,90.4
Maryland,Los-Angeles,2018,Water,Groundwater,92.35
Maryland,Los-Angeles,2018,Soil,Surface water,85.43
Maryland,Los-Angeles,2018,Air,Industrial,94.66
Maryland,Los-Angeles,2018,Water,Urban Activities,-34.9
California,Berkeley,2015,Soil,Industrial,-32.35
California,Berkeley,2015,Air,Urban Activities,-31.34
California,Berkeley,2015,Water,Inorganic Fertilizers,-31.63
California,Berkeley,2015,Soil,Noise,-27.42
California,Berkeley,2015,Air,Light,-26.98
California,Berkeley,2015,Water,Thermal,-22.62
California,Berkeley,2015,Soil,Chemical,-1.76
California,Berkeley,2015,Air,Oxygen-depletion,-13.67
California,Berkeley,2015,Water,Groundwater,-8.03
California,Berkeley,2015,Soil,Surface water,-5.93
California,Berkeley,2015,Air,Industrial,-3.64
California,Berkeley,2015,Water,Urban Activities,-1.3
