Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2020,Florida,Fort Lauderdale,Humidity,High,0.78
2020,Florida,Fort Lauderdale,Temperature,Medium,2.05
2020,Florida,Fort Lauderdale,Humidity,0-10,3.88
2020,Florida,Fort Lauderdale,Temperature,21-30,2.67
2020,Florida,Fort Lauderdale,Humidity,11-20,6.94
2020,Florida,Fort Lauderdale,Temperature,High,6.16
2021,California,Tampa,Humidity,High,11.96
2021,California,Tampa,Temperature,Medium,11.98
2021,California,Tampa,Humidity,0-10,13.34
2021,California,Tampa,Temperature,21-30,14.77
2021,California,Tampa,Humidity,11-20,13.84
2021,California,Tampa,Temperature,High,17.75
2020,Florida,Berkeley,Humidity,High,18.62
2020,Florida,Berkeley,Temperature,Medium,19.67
2020,Florida,Berkeley,Humidity,0-10,20.52
2020,Florida,Berkeley,Temperature,21-30,19.81
2020,Florida,Berkeley,Humidity,11-20,22.95
2020,Florida,Berkeley,Temperature,High,23.54
2021,California,San Francisco,Humidity,High,23.81
2021,California,San Francisco,Temperature,Medium,22.98
2021,California,San Francisco,Humidity,0-10,25.28
2021,California,San Francisco,Temperature,21-30,19.31
2021,California,San Francisco,Humidity,11-20,19.64
2021,California,San Francisco,Temperature,High,27.99
