Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2020,Q4,Dairy,Cream,384.38
Export,2020,Q4,Meat,Butter,769.98
Export,2020,Q4,Cereals,Beef,768.44
Export,2020,Q4,Dairy,Duck,519.27
Export,2020,Q4,Meat,Wheat,653.85
Export,2020,Q4,Cereals,Oats,910.33
Export,2016,Q4,Dairy,Cream,271.92
Export,2016,Q4,Meat,Butter,529.77
Export,2016,Q4,Cereals,Beef,21.85
Export,2016,Q4,Dairy,Duck,542.08
Export,2016,Q4,Meat,Wheat,931.85
Export,2016,Q4,Cereals,Oats,805.82
Export,2018,Q4,Dairy,Cream,680.06
Export,2018,Q4,Meat,Butter,683.56
Export,2018,Q4,Cereals,Beef,811.93
Export,2018,Q4,Dairy,Duck,812.81
Export,2018,Q4,Meat,Wheat,559.67
Export,2018,Q4,Cereals,Oats,703.48
Export,2020,Q4,Dairy,Cream,577.54
Export,2020,Q4,Meat,Butter,68.43
Export,2020,Q4,Cereals,Beef,454.87
Export,2020,Q4,Dairy,Duck,474.81
Export,2020,Q4,Meat,Wheat,477.77
Export,2020,Q4,Cereals,Oats,478.81
Export,2016,Q4,Dairy,Cream,990.92
Export,2016,Q4,Meat,Butter,864.67
Export,2016,Q4,Cereals,Beef,872.66
Export,2016,Q4,Dairy,Duck,623.71
Export,2016,Q4,Meat,Wheat,115.83
Export,2016,Q4,Cereals,Oats,631.84
