State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Maryland,Columbia,Air,Noise,1.46
Maryland,Columbia,Soil,Thermal,1.21
Maryland,Columbia,Water,Urban Activities,5.05
Maryland,Columbia,Air,Industrial,6.63
Maryland,Columbia,Soil,Solid Waste,14.34
Maryland,Columbia,Water,Chemical,14.98
Maryland,Columbia,Air,Groundwater,16.02
Maryland,Columbia,Soil,Noise,19.99
Maryland,Columbia,Water,Thermal,24.21
Massachusetts,Baltimore,Air,Noise,28.04
Massachusetts,Baltimore,Soil,Thermal,-98.97
Massachusetts,Baltimore,Water,Urban Activities,-96.16
Massachusetts,Baltimore,Air,Industrial,35.26
Massachusetts,Baltimore,Soil,Solid Waste,36.52
Massachusetts,Baltimore,Water,Chemical,-89.94
Massachusetts,Baltimore,Air,Groundwater,-88.38
Massachusetts,Baltimore,Soil,Noise,-87.15
Massachusetts,Baltimore,Water,Thermal,-89.87
Oregon,Boston,Air,Noise,-89.21
Oregon,Boston,Soil,Thermal,43.06
Oregon,Boston,Water,Urban Activities,-89.95
Oregon,Boston,Air,Industrial,47.78
Oregon,Boston,Soil,Solid Waste,-81.18
Oregon,Boston,Water,Chemical,49.5
Oregon,Boston,Air,Groundwater,48.93
Oregon,Boston,Soil,Noise,49.64
Oregon,Boston,Water,Thermal,-76.58
Maryland,Lenox,Air,Noise,56.48
Maryland,Lenox,Soil,Thermal,-72.32
Maryland,Lenox,Water,Urban Activities,-65.85
Maryland,Lenox,Air,Industrial,63.29
Maryland,Lenox,Soil,Solid Waste,65.73
Maryland,Lenox,Water,Chemical,-63.34
Maryland,Lenox,Air,Groundwater,-38.98
Maryland,Lenox,Soil,Noise,-60.34
Maryland,Lenox,Water,Thermal,71.75
Massachusetts,Salem,Air,Noise,-57.23
Massachusetts,Salem,Soil,Thermal,77.94
Massachusetts,Salem,Water,Urban Activities,-50.29
Massachusetts,Salem,Air,Industrial,79.38
Massachusetts,Salem,Soil,Solid Waste,80.34
Massachusetts,Salem,Water,Chemical,-49.97
Massachusetts,Salem,Air,Groundwater,-48.38
Massachusetts,Salem,Soil,Noise,81.48
Massachusetts,Salem,Water,Thermal,-44.9
Oregon,Redmond,Air,Noise,-38.48
Oregon,Redmond,Soil,Thermal,91.47
Oregon,Redmond,Water,Urban Activities,90.29
Oregon,Redmond,Air,Industrial,92.18
Oregon,Redmond,Soil,Solid Waste,94.65
Oregon,Redmond,Water,Chemical,95.72
Oregon,Redmond,Air,Groundwater,-32.72
Oregon,Redmond,Soil,Noise,-32.98
Oregon,Redmond,Water,Thermal,-30.44
Maryland,Portland,Air,Noise,98.11
Maryland,Portland,Soil,Thermal,99.08
Maryland,Portland,Water,Urban Activities,-18.07
Maryland,Portland,Air,Industrial,-18.27
Maryland,Portland,Soil,Solid Waste,-18.91
Maryland,Portland,Water,Chemical,-13.44
Maryland,Portland,Air,Groundwater,-5.24
Maryland,Portland,Soil,Noise,-4.55
Maryland,Portland,Water,Thermal,-3.02
