Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,Hotel,Q4,October,Michigan,Detroit,4.01
Residential,Hotel,Q2,November,California,Berkeley,4.42
Residential,Hotel,Q4,December,Michigan,Malibu,7.06
Residential,Hotel,Q2,April,California,Detroit,8.88
Residential,Hotel,Q4,May,Michigan,Berkeley,10.32
Residential,Hotel,Q2,October,California,Malibu,18.15
Culture,Apartment,Q4,October,Michigan,Detroit,18.65
Culture,Apartment,Q2,November,California,Berkeley,19.25
Culture,Apartment,Q4,December,Michigan,Malibu,21.57
Culture,Apartment,Q2,April,California,Detroit,19.44
Culture,Apartment,Q4,May,Michigan,Berkeley,23.03
Culture,Apartment,Q2,October,California,Malibu,23.1
Residential,House,Q4,October,Michigan,Detroit,26.14
Residential,House,Q2,November,California,Berkeley,29.86
Residential,House,Q4,December,Michigan,Malibu,33.91
Residential,House,Q2,April,California,Detroit,39.56
Residential,House,Q4,May,Michigan,Berkeley,41.25
Residential,House,Q2,October,California,Malibu,44.95
Culture,Museum,Q4,October,Michigan,Detroit,46.55
Culture,Museum,Q2,November,California,Berkeley,48.52
Culture,Museum,Q4,December,Michigan,Malibu,52.8
Culture,Museum,Q2,April,California,Detroit,56.04
Culture,Museum,Q4,May,Michigan,Berkeley,57.96
Culture,Museum,Q2,October,California,Malibu,58.34
Residential,Theatre,Q4,October,Michigan,Detroit,59.55
Residential,Theatre,Q2,November,California,Berkeley,64.6
Residential,Theatre,Q4,December,Michigan,Malibu,66.29
Residential,Theatre,Q2,April,California,Detroit,67.64
Residential,Theatre,Q4,May,Michigan,Berkeley,75.01
Residential,Theatre,Q2,October,California,Malibu,84.52
Culture,Concert,Q4,October,Michigan,Detroit,86.0
Culture,Concert,Q2,November,California,Berkeley,93.11
Culture,Concert,Q4,December,Michigan,Malibu,93.47
Culture,Concert,Q2,April,California,Detroit,95.43
Culture,Concert,Q4,May,Michigan,Berkeley,96.32
Culture,Concert,Q2,October,California,Malibu,98.32
