State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Maryland,Baltimore,2022,Air,Noise,4.91
Maryland,Baltimore,2022,Water,Thermal,8.45
Maryland,Baltimore,2022,Soil,Light,10.66
Maryland,Baltimore,2022,Air,Chemical,10.73
Maryland,Baltimore,2022,Water,Groundwater,12.46
Maryland,Baltimore,2022,Soil,Inferior Irrigation,12.34
Maryland,Baltimore,2022,Air,Solid Waste,14.06
Maryland,Baltimore,2022,Water,Urban Activities,13.55
Maryland,Baltimore,2022,Soil,Industrial,16.82
Maryland,Baltimore,2022,Air,Inorganic Fertilizers,16.61
Maryland,Baltimore,2022,Water,Noise,19.67
Maryland,Baltimore,2022,Soil,Thermal,20.06
Maryland,Baltimore,2022,Air,Light,24.18
Maryland,Baltimore,2022,Water,Chemical,26.04
Maryland,Baltimore,2022,Soil,Groundwater,26.81
Minnesota,Columbia,2018,Air,Noise,31.61
Minnesota,Columbia,2018,Water,Thermal,32.2
Minnesota,Columbia,2018,Soil,Light,33.96
Minnesota,Columbia,2018,Air,Chemical,34.18
Minnesota,Columbia,2018,Water,Groundwater,33.2
Minnesota,Columbia,2018,Soil,Inferior Irrigation,38.74
Minnesota,Columbia,2018,Air,Solid Waste,41.05
Minnesota,Columbia,2018,Water,Urban Activities,42.96
Minnesota,Columbia,2018,Soil,Industrial,43.14
Minnesota,Columbia,2018,Air,Inorganic Fertilizers,48.83
Minnesota,Columbia,2018,Water,Noise,49.16
Minnesota,Columbia,2018,Soil,Thermal,49.03
Minnesota,Columbia,2018,Air,Light,54.98
Minnesota,Columbia,2018,Water,Chemical,55.82
Minnesota,Columbia,2018,Soil,Groundwater,60.6
Maryland,Aberdeen,2019,Air,Noise,60.5
Maryland,Aberdeen,2019,Water,Thermal,61.42
Maryland,Aberdeen,2019,Soil,Light,61.93
Maryland,Aberdeen,2019,Air,Chemical,62.25
Maryland,Aberdeen,2019,Water,Groundwater,74.79
Maryland,Aberdeen,2019,Soil,Inferior Irrigation,74.12
Maryland,Aberdeen,2019,Air,Solid Waste,76.08
Maryland,Aberdeen,2019,Water,Urban Activities,75.14
Maryland,Aberdeen,2019,Soil,Industrial,79.79
Maryland,Aberdeen,2019,Air,Inorganic Fertilizers,86.6
Maryland,Aberdeen,2019,Water,Noise,88.14
Maryland,Aberdeen,2019,Soil,Thermal,89.54
Maryland,Aberdeen,2019,Air,Light,90.54
Maryland,Aberdeen,2019,Water,Chemical,89.7
Maryland,Aberdeen,2019,Soil,Groundwater,90.25
Minnesota,Rochester,2022,Air,Noise,89.44
Minnesota,Rochester,2022,Water,Thermal,97.69
Minnesota,Rochester,2022,Soil,Light,99.99
Minnesota,Rochester,2022,Air,Chemical,-99.83
Minnesota,Rochester,2022,Water,Groundwater,-98.91
Minnesota,Rochester,2022,Soil,Inferior Irrigation,-96.82
Minnesota,Rochester,2022,Air,Solid Waste,-95.22
Minnesota,Rochester,2022,Water,Urban Activities,-94.46
Minnesota,Rochester,2022,Soil,Industrial,-93.5
Minnesota,Rochester,2022,Air,Inorganic Fertilizers,-94.89
Minnesota,Rochester,2022,Water,Noise,-91.84
Minnesota,Rochester,2022,Soil,Thermal,-89.21
Minnesota,Rochester,2022,Air,Light,-86.07
Minnesota,Rochester,2022,Water,Chemical,-86.88
Minnesota,Rochester,2022,Soil,Groundwater,-84.04
Maryland,Hastings,2018,Air,Noise,-82.29
Maryland,Hastings,2018,Water,Thermal,-75.46
Maryland,Hastings,2018,Soil,Light,-74.04
Maryland,Hastings,2018,Air,Chemical,-73.45
Maryland,Hastings,2018,Water,Groundwater,-73.77
Maryland,Hastings,2018,Soil,Inferior Irrigation,-72.89
Maryland,Hastings,2018,Air,Solid Waste,-64.3
Maryland,Hastings,2018,Water,Urban Activities,-58.37
Maryland,Hastings,2018,Soil,Industrial,-57.89
Maryland,Hastings,2018,Air,Inorganic Fertilizers,-55.19
Maryland,Hastings,2018,Water,Noise,-53.94
Maryland,Hastings,2018,Soil,Thermal,-53.54
Maryland,Hastings,2018,Air,Light,-49.47
Maryland,Hastings,2018,Water,Chemical,-49.42
Maryland,Hastings,2018,Soil,Groundwater,-45.93
Minnesota,Minneapolis,2019,Air,Noise,-37.75
Minnesota,Minneapolis,2019,Water,Thermal,-35.83
Minnesota,Minneapolis,2019,Soil,Light,-31.26
Minnesota,Minneapolis,2019,Air,Chemical,-29.95
Minnesota,Minneapolis,2019,Water,Groundwater,-23.6
Minnesota,Minneapolis,2019,Soil,Inferior Irrigation,-22.84
Minnesota,Minneapolis,2019,Air,Solid Waste,-22.54
Minnesota,Minneapolis,2019,Water,Urban Activities,-19.55
Minnesota,Minneapolis,2019,Soil,Industrial,-16.78
Minnesota,Minneapolis,2019,Air,Inorganic Fertilizers,-15.27
Minnesota,Minneapolis,2019,Water,Noise,-14.33
Minnesota,Minneapolis,2019,Soil,Thermal,-6.1
Minnesota,Minneapolis,2019,Air,Light,-5.96
Minnesota,Minneapolis,2019,Water,Chemical,-4.38
Minnesota,Minneapolis,2019,Soil,Groundwater,-2.47
