Degree,Gender,Nationality,Year,Language,Value
Degree,Gender,Nationality,Year,Language,Value
BSc,Male,Non-Qatari,2019/2020,German,356.34
BSc,Male,Non-Qatari,2017/2018,Arabic,155.36
BSc,Male,Non-Qatari,2021/2022,Other,237.21
BSc,Male,Non-Qatari,2016/2017,German,113.57
BSc,Male,Non-Qatari,2018/2019,Arabic,434.7
BSc,Male,Non-Qatari,2019/2020,German,212.65
BSc,Male,Non-Qatari,2017/2018,Arabic,93.95
BSc,Male,Non-Qatari,2021/2022,Other,54.16
BSc,Male,Non-Qatari,2016/2017,German,278.37
BSc,Male,Non-Qatari,2018/2019,Arabic,62.98
BSc,Male,Non-Qatari,2019/2020,German,409.62
BSc,Male,Non-Qatari,2017/2018,Arabic,346.1
BSc,Male,Non-Qatari,2021/2022,Other,119.13
BSc,Male,Non-Qatari,2016/2017,German,477.49
BSc,Male,Non-Qatari,2018/2019,Arabic,62.64
