State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Minnesota,Minneapolis,2020,Air,Light,-0.96
Minnesota,Minneapolis,2020,Water,Noise,1.1
Minnesota,Minneapolis,2020,Soil,Groundwater,2.42
Minnesota,Minneapolis,2020,Air,Surface water,5.96
Minnesota,Minneapolis,2020,Water,Inorganic Fertilizers,8.73
Minnesota,Minneapolis,2020,Soil,Inferior Irrigation,12.18
Minnesota,Minneapolis,2020,Air,Solid Waste,14.05
Minnesota,Minneapolis,2020,Water,Urban Activities,15.44
Minnesota,Minneapolis,2020,Soil,Industrial,15.84
Minnesota,Minneapolis,2020,Air,Light,16.84
Minnesota,Minneapolis,2020,Water,Noise,18.41
Minnesota,Minneapolis,2020,Soil,Groundwater,21.28
Minnesota,Minneapolis,2020,Air,Surface water,26.72
Minnesota,Minneapolis,2020,Water,Inorganic Fertilizers,33.07
Minnesota,Minneapolis,2020,Soil,Inferior Irrigation,34.2
Massachusetts,Rochester,2017,Air,Light,36.52
Massachusetts,Rochester,2017,Water,Noise,36.8
Massachusetts,Rochester,2017,Soil,Groundwater,37.88
Massachusetts,Rochester,2017,Air,Surface water,42.98
Massachusetts,Rochester,2017,Water,Inorganic Fertilizers,48.3
Massachusetts,Rochester,2017,Soil,Inferior Irrigation,53.2
Massachusetts,Rochester,2017,Air,Solid Waste,54.49
Massachusetts,Rochester,2017,Water,Urban Activities,56.93
Massachusetts,Rochester,2017,Soil,Industrial,58.07
Massachusetts,Rochester,2017,Air,Light,63.06
Massachusetts,Rochester,2017,Water,Noise,64.31
Massachusetts,Rochester,2017,Soil,Groundwater,65.42
Massachusetts,Rochester,2017,Air,Surface water,65.01
Massachusetts,Rochester,2017,Water,Inorganic Fertilizers,67.27
Massachusetts,Rochester,2017,Soil,Inferior Irrigation,72.16
Minnesota,Hastings,2016,Air,Light,74.48
Minnesota,Hastings,2016,Water,Noise,74.36
Minnesota,Hastings,2016,Soil,Groundwater,76.95
Minnesota,Hastings,2016,Air,Surface water,80.06
Minnesota,Hastings,2016,Water,Inorganic Fertilizers,86.37
Minnesota,Hastings,2016,Soil,Inferior Irrigation,86.86
Minnesota,Hastings,2016,Air,Solid Waste,89.5
Minnesota,Hastings,2016,Water,Urban Activities,89.13
Minnesota,Hastings,2016,Soil,Industrial,91.14
Minnesota,Hastings,2016,Air,Light,92.0
Minnesota,Hastings,2016,Water,Noise,95.53
Minnesota,Hastings,2016,Soil,Groundwater,96.0
Minnesota,Hastings,2016,Air,Surface water,97.43
Minnesota,Hastings,2016,Water,Inorganic Fertilizers,99.85
Minnesota,Hastings,2016,Soil,Inferior Irrigation,-6.05
Massachusetts,Lenox,2020,Air,Light,-98.58
Massachusetts,Lenox,2020,Water,Noise,-97.56
Massachusetts,Lenox,2020,Soil,Groundwater,-92.66
Massachusetts,Lenox,2020,Air,Surface water,-92.65
Massachusetts,Lenox,2020,Water,Inorganic Fertilizers,-89.05
Massachusetts,Lenox,2020,Soil,Inferior Irrigation,-88.59
Massachusetts,Lenox,2020,Air,Solid Waste,-85.7
Massachusetts,Lenox,2020,Water,Urban Activities,-83.15
Massachusetts,Lenox,2020,Soil,Industrial,-78.34
Massachusetts,Lenox,2020,Air,Light,-73.67
Massachusetts,Lenox,2020,Water,Noise,-72.45
Massachusetts,Lenox,2020,Soil,Groundwater,-70.12
Massachusetts,Lenox,2020,Air,Surface water,-70.49
Massachusetts,Lenox,2020,Water,Inorganic Fertilizers,-66.13
Massachusetts,Lenox,2020,Soil,Inferior Irrigation,-59.27
Minnesota,Cambridge,2017,Air,Light,-59.65
Minnesota,Cambridge,2017,Water,Noise,-55.44
Minnesota,Cambridge,2017,Soil,Groundwater,-55.7
Minnesota,Cambridge,2017,Air,Surface water,-51.95
Minnesota,Cambridge,2017,Water,Inorganic Fertilizers,-50.98
Minnesota,Cambridge,2017,Soil,Inferior Irrigation,-50.79
Minnesota,Cambridge,2017,Air,Solid Waste,-48.63
Minnesota,Cambridge,2017,Water,Urban Activities,-44.82
Minnesota,Cambridge,2017,Soil,Industrial,-43.82
Minnesota,Cambridge,2017,Air,Light,-41.56
Minnesota,Cambridge,2017,Water,Noise,-40.6
Minnesota,Cambridge,2017,Soil,Groundwater,-39.4
Minnesota,Cambridge,2017,Air,Surface water,-36.07
Minnesota,Cambridge,2017,Water,Inorganic Fertilizers,-35.48
Minnesota,Cambridge,2017,Soil,Inferior Irrigation,-31.27
Massachusetts,Boston,2016,Air,Light,-29.36
Massachusetts,Boston,2016,Water,Noise,-28.76
Massachusetts,Boston,2016,Soil,Groundwater,-29.3
Massachusetts,Boston,2016,Air,Surface water,-27.46
Massachusetts,Boston,2016,Water,Inorganic Fertilizers,-22.85
Massachusetts,Boston,2016,Soil,Inferior Irrigation,-20.9
Massachusetts,Boston,2016,Air,Solid Waste,-18.46
Massachusetts,Boston,2016,Water,Urban Activities,-17.77
Massachusetts,Boston,2016,Soil,Industrial,-16.91
Massachusetts,Boston,2016,Air,Light,-15.85
Massachusetts,Boston,2016,Water,Noise,-16.05
Massachusetts,Boston,2016,Soil,Groundwater,-14.57
Massachusetts,Boston,2016,Air,Surface water,-7.12
Massachusetts,Boston,2016,Water,Inorganic Fertilizers,-6.12
Massachusetts,Boston,2016,Soil,Inferior Irrigation,-5.34
