State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Georgia,Washington,2022,Soil,Inferior Irrigation,0.76
Georgia,Washington,2022,Air,Solid Waste,-0.52
Georgia,Washington,2022,Soil,Inorganic Fertilizers,6.25
Georgia,Washington,2022,Air,Thermal,6.07
Georgia,Washington,2022,Soil,Light,9.84
Georgia,Washington,2022,Air,Noise,12.59
Florida,Albany,2020,Soil,Inferior Irrigation,13.09
Florida,Albany,2020,Air,Solid Waste,13.85
Florida,Albany,2020,Soil,Inorganic Fertilizers,26.95
Florida,Albany,2020,Air,Thermal,27.33
Florida,Albany,2020,Soil,Light,-97.65
Florida,Albany,2020,Air,Noise,-95.84
Minnesota,Columbus,2018,Soil,Inferior Irrigation,34.84
Minnesota,Columbus,2018,Air,Solid Waste,34.74
Minnesota,Columbus,2018,Soil,Inorganic Fertilizers,39.41
Minnesota,Columbus,2018,Air,Thermal,-86.1
Minnesota,Columbus,2018,Soil,Light,-85.39
Minnesota,Columbus,2018,Air,Noise,-82.31
Georgia,Fort Lauderdale,2022,Soil,Inferior Irrigation,-81.51
Georgia,Fort Lauderdale,2022,Air,Solid Waste,46.3
Georgia,Fort Lauderdale,2022,Soil,Inorganic Fertilizers,-82.54
Georgia,Fort Lauderdale,2022,Air,Thermal,50.94
Georgia,Fort Lauderdale,2022,Soil,Light,50.75
Georgia,Fort Lauderdale,2022,Air,Noise,54.43
Florida,Tampa,2020,Soil,Inferior Irrigation,-72.53
Florida,Tampa,2020,Air,Solid Waste,-71.32
Florida,Tampa,2020,Soil,Inorganic Fertilizers,57.86
Florida,Tampa,2020,Air,Thermal,-70.36
Florida,Tampa,2020,Soil,Light,63.83
Florida,Tampa,2020,Air,Noise,-64.82
Minnesota,Rochester,2018,Soil,Inferior Irrigation,68.0
Minnesota,Rochester,2018,Air,Solid Waste,-60.54
Minnesota,Rochester,2018,Soil,Inorganic Fertilizers,75.44
Minnesota,Rochester,2018,Air,Thermal,-48.37
Minnesota,Rochester,2018,Soil,Light,-43.05
Minnesota,Rochester,2018,Air,Noise,-38.76
Georgia,Minneapolis,2022,Soil,Inferior Irrigation,90.0
Georgia,Minneapolis,2022,Air,Solid Waste,-36.11
Georgia,Minneapolis,2022,Soil,Inorganic Fertilizers,94.03
Georgia,Minneapolis,2022,Air,Thermal,98.75
Georgia,Minneapolis,2022,Soil,Light,-16.18
Georgia,Minneapolis,2022,Air,Noise,-6.53
