Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2019,Cereals,Rice,389.35
Export,2019,Beverage,Seeds,12.11
Export,2019,Dairy,Oats,909.97
Export,2019,Cereals,Tea,534.18
Export,2019,Beverage,Coffee,153.14
Export,2019,Dairy,Soda,797.2
Export,2019,Cereals,Milk,295.45
Export,2019,Beverage,Butter,40.87
Export,2019,Dairy,Cheese,428.67
Export,2022,Cereals,Rice,175.55
Export,2022,Beverage,Seeds,303.05
Export,2022,Dairy,Oats,689.06
Export,2022,Cereals,Tea,815.38
Export,2022,Beverage,Coffee,185.61
Export,2022,Dairy,Soda,954.78
Export,2022,Cereals,Milk,974.74
Export,2022,Beverage,Butter,592.1
Export,2022,Dairy,Cheese,470.33
Export,2019,Cereals,Rice,344.07
Export,2019,Beverage,Seeds,857.16
Export,2019,Dairy,Oats,355.98
Export,2019,Cereals,Tea,750.02
Export,2019,Beverage,Coffee,879.36
Export,2019,Dairy,Soda,240.9
Export,2019,Cereals,Milk,368.86
Export,2019,Beverage,Butter,246.31
Export,2019,Dairy,Cheese,124.56
