Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2017,Beverage,Tea,641.31
Export,2017,Meat,Soda,773.86
Export,2017,Dairy,Beef,838.64
Export,2017,Beverage,Camel,745.3
Export,2017,Meat,Cheese,649.97
Export,2017,Dairy,Cream,107.33
Export,2020,Beverage,Tea,459.35
Export,2020,Meat,Soda,814.41
Export,2020,Dairy,Beef,399.44
Export,2020,Beverage,Camel,432.53
Export,2020,Meat,Cheese,753.43
Export,2020,Dairy,Cream,850.3
Export,2017,Beverage,Tea,148.64
Export,2017,Meat,Soda,533.92
Export,2017,Dairy,Beef,506.39
Export,2017,Beverage,Camel,476.35
Export,2017,Meat,Cheese,382.85
Export,2017,Dairy,Cream,959.31
