Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2018,Cereals,Oats,896.96
Import,2018,Beverage,Seeds,640.21
Import,2018,Meat,Soda,514.71
Import,2018,Cereals,Tea,650.59
Import,2018,Beverage,Coffee,784.29
Import,2018,Meat,Pork,403.45
Import,2018,Cereals,Duck,20.27
Import,2018,Beverage,Lamb,278.49
Import,2018,Meat,Oats,407.92
Import,2015,Cereals,Oats,538.23
Import,2015,Beverage,Seeds,927.78
Import,2015,Meat,Soda,544.69
Import,2015,Cereals,Tea,675.56
Import,2015,Beverage,Coffee,292.89
Import,2015,Meat,Pork,44.95
Import,2015,Cereals,Duck,685.42
Import,2015,Beverage,Lamb,302.31
Import,2015,Meat,Oats,305.03
Import,2017,Cereals,Oats,180.57
Import,2017,Beverage,Seeds,442.87
Import,2017,Meat,Soda,960.45
Import,2017,Cereals,Tea,591.61
Import,2017,Beverage,Coffee,719.34
Import,2017,Meat,Pork,211.01
Import,2017,Cereals,Duck,470.49
Import,2017,Beverage,Lamb,862.57
Import,2017,Meat,Oats,223.75
Import,2018,Cereals,Oats,738.94
Import,2018,Beverage,Seeds,867.98
Import,2018,Meat,Soda,229.98
Import,2018,Cereals,Tea,615.93
Import,2018,Beverage,Coffee,232.35
Import,2018,Meat,Pork,616.21
Import,2018,Cereals,Duck,889.15
Import,2018,Beverage,Lamb,378.98
Import,2018,Meat,Oats,254.34
