State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Florida,Tampa,Soil,Industrial,1.84
Florida,Tampa,Water,Inorganic Fertilizers,3.83
Florida,Tampa,Soil,Oxygen-depletion,7.85
Florida,Tampa,Water,Chemical,28.28
Michigan,Fort Lauderdale,Soil,Industrial,-94.09
Michigan,Fort Lauderdale,Water,Inorganic Fertilizers,35.33
Michigan,Fort Lauderdale,Soil,Oxygen-depletion,37.67
Michigan,Fort Lauderdale,Water,Chemical,-89.98
California,Detroit,Soil,Industrial,44.46
California,Detroit,Water,Inorganic Fertilizers,-82.24
California,Detroit,Soil,Oxygen-depletion,49.47
California,Detroit,Water,Chemical,-77.73
Florida,Flint,Soil,Industrial,-72.54
Florida,Flint,Water,Inorganic Fertilizers,59.18
Florida,Flint,Soil,Oxygen-depletion,-68.71
Florida,Flint,Water,Chemical,-67.81
Michigan,Los-Angeles,Soil,Industrial,-56.07
Michigan,Los-Angeles,Water,Inorganic Fertilizers,-56.54
Michigan,Los-Angeles,Soil,Oxygen-depletion,74.97
Michigan,Los-Angeles,Water,Chemical,-53.76
California,Malibu,Soil,Industrial,-55.44
California,Malibu,Water,Inorganic Fertilizers,74.01
California,Malibu,Soil,Oxygen-depletion,78.33
California,Malibu,Water,Chemical,-50.93
Florida,Berkeley,Soil,Industrial,87.8
Florida,Berkeley,Water,Inorganic Fertilizers,-40.83
Florida,Berkeley,Soil,Oxygen-depletion,-14.62
Florida,Berkeley,Water,Chemical,-8.32
