Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2021,Beverage,Tea,514.83
Export,2021,Meat,Soda,644.57
Export,2021,Cereals,Beef,774.56
Export,2021,Beverage,Chicken,394.63
Export,2021,Meat,Wheat,11.15
Export,2021,Cereals,Corn,19.14
Export,2021,Beverage,Soybeans,147.6
Export,2021,Meat,Tea,286.55
Export,2021,Cereals,Soda,30.39
Export,2020,Beverage,Tea,542.3
Export,2020,Meat,Soda,295.97
Export,2020,Cereals,Beef,425.94
Export,2020,Beverage,Chicken,812.29
Export,2020,Meat,Wheat,688.12
Export,2020,Cereals,Corn,818.87
Export,2020,Beverage,Soybeans,180.14
Export,2020,Meat,Tea,698.27
Export,2020,Cereals,Soda,701.57
Export,2018,Beverage,Tea,962.95
Export,2018,Meat,Soda,708.3
Export,2018,Cereals,Beef,839.21
Export,2018,Beverage,Chicken,844.04
Export,2018,Meat,Wheat,211.47
Export,2018,Cereals,Corn,981.13
Export,2018,Beverage,Soybeans,88.27
Export,2018,Meat,Tea,729.79
Export,2018,Cereals,Soda,986.77
Export,2021,Beverage,Tea,737.75
Export,2021,Meat,Soda,226.43
Export,2021,Cereals,Beef,742.61
Export,2021,Beverage,Chicken,359.71
Export,2021,Meat,Wheat,877.82
Export,2021,Cereals,Corn,238.42
Export,2021,Beverage,Soybeans,238.92
Export,2021,Meat,Tea,374.54
Export,2021,Cereals,Soda,381.06
