Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2022,Nevada,Reno,Humidity,Medium,0.86
2022,Nevada,Reno,Temperature,Low,2.17
2022,Nevada,Reno,Humidity,21-30,5.85
2022,Nevada,Reno,Temperature,31-40,6.59
2022,Nevada,Reno,Humidity,11-20,7.6
2022,Nevada,Reno,Temperature,Medium,9.02
2016,Maryland,Las Vegas,Humidity,Medium,10.62
2016,Maryland,Las Vegas,Temperature,Low,9.33
2016,Maryland,Las Vegas,Humidity,21-30,12.83
2016,Maryland,Las Vegas,Temperature,31-40,12.33
2016,Maryland,Las Vegas,Humidity,11-20,12.19
2016,Maryland,Las Vegas,Temperature,Medium,15.77
2018,Nevada,Aberdeen,Humidity,Medium,13.84
2018,Nevada,Aberdeen,Temperature,Low,17.75
2018,Nevada,Aberdeen,Humidity,21-30,13.81
2018,Nevada,Aberdeen,Temperature,31-40,16.13
2018,Nevada,Aberdeen,Humidity,11-20,20.65
2018,Nevada,Aberdeen,Temperature,Medium,15.99
2022,Maryland,Columbia,Humidity,Medium,22.68
2022,Maryland,Columbia,Temperature,Low,22.5
2022,Maryland,Columbia,Humidity,21-30,21.37
2022,Maryland,Columbia,Temperature,31-40,18.2
2022,Maryland,Columbia,Humidity,11-20,26.2
2022,Maryland,Columbia,Temperature,Medium,21.07
2016,Nevada,Baltimore,Humidity,Medium,27.92
2016,Nevada,Baltimore,Temperature,Low,21.08
2016,Nevada,Baltimore,Humidity,21-30,25.69
2016,Nevada,Baltimore,Temperature,31-40,12.71
2016,Nevada,Baltimore,Humidity,11-20,14.36
2016,Nevada,Baltimore,Temperature,Medium,19.81
