Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,Nevada,Boulder City,Temperature,31-40,1.26
2018,Nevada,Boulder City,Humidity,0-10,1.05
2018,Nevada,Boulder City,Wind,Medium,2.15
2018,Nevada,Boulder City,Temperature,High,3.02
2018,Nevada,Boulder City,Humidity,Low,2.44
2018,Nevada,Boulder City,Wind,Breeze,5.26
2018,Nevada,Boulder City,Temperature,Storm,5.32
2018,Nevada,Boulder City,Humidity,Calm,7.86
2018,Nevada,Boulder City,Wind,31-40,8.38
2020,Illinois,Reno,Temperature,31-40,8.43
2020,Illinois,Reno,Humidity,0-10,3.84
2020,Illinois,Reno,Wind,Medium,11.52
2020,Illinois,Reno,Temperature,High,11.05
2020,Illinois,Reno,Humidity,Low,13.12
2020,Illinois,Reno,Wind,Breeze,14.63
2020,Illinois,Reno,Temperature,Storm,15.88
2020,Illinois,Reno,Humidity,Calm,14.21
2020,Illinois,Reno,Wind,31-40,17.58
2018,Georgia,Las Vegas,Temperature,31-40,17.95
2018,Georgia,Las Vegas,Humidity,0-10,15.09
2018,Georgia,Las Vegas,Wind,Medium,18.45
2018,Georgia,Las Vegas,Temperature,High,12.8
2018,Georgia,Las Vegas,Humidity,Low,3.83
2018,Georgia,Las Vegas,Wind,Breeze,23.85
2018,Georgia,Las Vegas,Temperature,Storm,19.95
2018,Georgia,Las Vegas,Humidity,Calm,25.69
2018,Georgia,Las Vegas,Wind,31-40,26.03
2020,Nevada,Springfield,Temperature,31-40,26.86
2020,Nevada,Springfield,Humidity,0-10,27.61
2020,Nevada,Springfield,Wind,Medium,25.54
2020,Nevada,Springfield,Temperature,High,27.7
2020,Nevada,Springfield,Humidity,Low,25.94
2020,Nevada,Springfield,Wind,Breeze,6.74
2020,Nevada,Springfield,Temperature,Storm,25.76
2020,Nevada,Springfield,Humidity,Calm,27.14
2020,Nevada,Springfield,Wind,31-40,7.73
2018,Illinois,Chicago,Temperature,31-40,1.35
2018,Illinois,Chicago,Humidity,0-10,1.34
2018,Illinois,Chicago,Wind,Medium,8.61
2018,Illinois,Chicago,Temperature,High,8.91
2018,Illinois,Chicago,Humidity,Low,9.69
2018,Illinois,Chicago,Wind,Breeze,9.75
2018,Illinois,Chicago,Temperature,Storm,0.04
2018,Illinois,Chicago,Humidity,Calm,9.34
2018,Illinois,Chicago,Wind,31-40,10.98
2020,Georgia,Champaign,Temperature,31-40,11.77
2020,Georgia,Champaign,Humidity,0-10,11.33
2020,Georgia,Champaign,Wind,Medium,11.6
2020,Georgia,Champaign,Temperature,High,11.41
2020,Georgia,Champaign,Humidity,Low,11.81
2020,Georgia,Champaign,Wind,Breeze,12.87
2020,Georgia,Champaign,Temperature,Storm,12.36
2020,Georgia,Champaign,Humidity,Calm,1.33
2020,Georgia,Champaign,Wind,31-40,14.34
2018,Nevada,Washington,Temperature,31-40,14.11
2018,Nevada,Washington,Humidity,0-10,14.29
2018,Nevada,Washington,Wind,Medium,15.11
2018,Nevada,Washington,Temperature,High,15.38
2018,Nevada,Washington,Humidity,Low,5.72
2018,Nevada,Washington,Wind,Breeze,18.19
2018,Nevada,Washington,Temperature,Storm,6.53
2018,Nevada,Washington,Humidity,Calm,19.93
2018,Nevada,Washington,Wind,31-40,19.58
2020,Illinois,Albany,Temperature,31-40,6.69
2020,Illinois,Albany,Humidity,0-10,6.37
2020,Illinois,Albany,Wind,Medium,20.98
2020,Illinois,Albany,Temperature,High,3.76
2020,Illinois,Albany,Humidity,Low,20.32
2020,Illinois,Albany,Wind,Breeze,21.02
2020,Illinois,Albany,Temperature,Storm,22.38
2020,Illinois,Albany,Humidity,Calm,22.26
2020,Illinois,Albany,Wind,31-40,24.11
