Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2022,Florida,Tampa,Temperature,0-10,0.98
2022,Florida,Tampa,Wind,21-30,1.95
2022,Florida,Tampa,Humidity,31-40,2.83
2022,Florida,Tampa,Temperature,Calm,2.93
2022,Florida,Tampa,Wind,Storm,4.34
2022,Florida,Tampa,Humidity,Breeze,5.6
2022,Florida,Tampa,Temperature,Low,0.73
2022,Florida,Tampa,Wind,Medium,7.86
2022,Florida,Tampa,Humidity,High,7.12
2020,Massachusetts,Fort Lauderdale,Temperature,0-10,9.95
2020,Massachusetts,Fort Lauderdale,Wind,21-30,9.69
2020,Massachusetts,Fort Lauderdale,Humidity,31-40,9.32
2020,Massachusetts,Fort Lauderdale,Temperature,Calm,12.41
2020,Massachusetts,Fort Lauderdale,Wind,Storm,13.88
2020,Massachusetts,Fort Lauderdale,Humidity,Breeze,14.42
2020,Massachusetts,Fort Lauderdale,Temperature,Low,15.65
2020,Massachusetts,Fort Lauderdale,Wind,Medium,16.39
2020,Massachusetts,Fort Lauderdale,Humidity,High,16.85
2018,Florida,Cambridge,Temperature,0-10,18.84
2018,Florida,Cambridge,Wind,21-30,19.32
2018,Florida,Cambridge,Humidity,31-40,20.13
2018,Florida,Cambridge,Temperature,Calm,20.46
2018,Florida,Cambridge,Wind,Storm,18.37
2018,Florida,Cambridge,Humidity,Breeze,18.32
2018,Florida,Cambridge,Temperature,Low,18.68
2018,Florida,Cambridge,Wind,Medium,24.67
2018,Florida,Cambridge,Humidity,High,22.28
2022,Massachusetts,Lenox,Temperature,0-10,27.4
2022,Massachusetts,Lenox,Wind,21-30,27.07
2022,Massachusetts,Lenox,Humidity,31-40,3.16
2022,Massachusetts,Lenox,Temperature,Calm,9.83
2022,Massachusetts,Lenox,Wind,Storm,10.81
2022,Massachusetts,Lenox,Humidity,Breeze,10.38
2022,Massachusetts,Lenox,Temperature,Low,0.22
2022,Massachusetts,Lenox,Wind,Medium,13.62
2022,Massachusetts,Lenox,Humidity,High,15.18
