State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Minnesota,Hastings,Soil,Inferior Irrigation,1.52
Minnesota,Hastings,Air,Urban Activities,2.06
Minnesota,Hastings,Water,Solid Waste,4.17
Minnesota,Hastings,Soil,Light,4.25
Minnesota,Hastings,Air,Noise,14.64
Minnesota,Hastings,Water,Thermal,16.84
Minnesota,Hastings,Soil,Groundwater,16.29
Minnesota,Hastings,Air,Oxygen-depletion,18.69
Minnesota,Hastings,Water,Surface water,20.47
Minnesota,Hastings,Soil,Chemical,21.47
Minnesota,Hastings,Air,Inferior Irrigation,21.45
Minnesota,Hastings,Water,Urban Activities,24.11
Maryland,Minneapolis,Soil,Inferior Irrigation,24.02
Maryland,Minneapolis,Air,Urban Activities,25.46
Maryland,Minneapolis,Water,Solid Waste,25.01
Maryland,Minneapolis,Soil,Light,25.87
Maryland,Minneapolis,Air,Noise,31.73
Maryland,Minneapolis,Water,Thermal,34.37
Maryland,Minneapolis,Soil,Groundwater,35.5
Maryland,Minneapolis,Air,Oxygen-depletion,43.27
Maryland,Minneapolis,Water,Surface water,45.75
Maryland,Minneapolis,Soil,Chemical,46.53
Maryland,Minneapolis,Air,Inferior Irrigation,46.31
Maryland,Minneapolis,Water,Urban Activities,50.47
Massachusetts,Columbia,Soil,Inferior Irrigation,51.98
Massachusetts,Columbia,Air,Urban Activities,55.15
Massachusetts,Columbia,Water,Solid Waste,57.55
Massachusetts,Columbia,Soil,Light,65.54
Massachusetts,Columbia,Air,Noise,67.48
Massachusetts,Columbia,Water,Thermal,68.24
Massachusetts,Columbia,Soil,Groundwater,69.39
Massachusetts,Columbia,Air,Oxygen-depletion,70.41
Massachusetts,Columbia,Water,Surface water,71.73
Massachusetts,Columbia,Soil,Chemical,74.56
Massachusetts,Columbia,Air,Inferior Irrigation,77.47
Massachusetts,Columbia,Water,Urban Activities,77.13
Minnesota,Aberdeen,Soil,Inferior Irrigation,79.19
Minnesota,Aberdeen,Air,Urban Activities,84.64
Minnesota,Aberdeen,Water,Solid Waste,84.28
Minnesota,Aberdeen,Soil,Light,89.44
Minnesota,Aberdeen,Air,Noise,89.49
Minnesota,Aberdeen,Water,Thermal,89.69
Minnesota,Aberdeen,Soil,Groundwater,93.75
Minnesota,Aberdeen,Air,Oxygen-depletion,97.49
Minnesota,Aberdeen,Water,Surface water,98.04
Minnesota,Aberdeen,Soil,Chemical,-0.29
Minnesota,Aberdeen,Air,Inferior Irrigation,-99.17
Minnesota,Aberdeen,Water,Urban Activities,-98.28
Maryland,Cambridge,Soil,Inferior Irrigation,-95.59
Maryland,Cambridge,Air,Urban Activities,-93.54
Maryland,Cambridge,Water,Solid Waste,-91.25
Maryland,Cambridge,Soil,Light,-90.19
Maryland,Cambridge,Air,Noise,-89.52
Maryland,Cambridge,Water,Thermal,-89.66
Maryland,Cambridge,Soil,Groundwater,-89.4
Maryland,Cambridge,Air,Oxygen-depletion,-86.76
Maryland,Cambridge,Water,Surface water,-80.77
Maryland,Cambridge,Soil,Chemical,-78.74
Maryland,Cambridge,Air,Inferior Irrigation,-76.63
Maryland,Cambridge,Water,Urban Activities,-75.28
Massachusetts,Boston,Soil,Inferior Irrigation,-74.35
Massachusetts,Boston,Air,Urban Activities,-73.76
Massachusetts,Boston,Water,Solid Waste,-72.53
Massachusetts,Boston,Soil,Light,-65.67
Massachusetts,Boston,Air,Noise,-62.56
Massachusetts,Boston,Water,Thermal,-56.08
Massachusetts,Boston,Soil,Groundwater,-45.02
Massachusetts,Boston,Air,Oxygen-depletion,-42.27
Massachusetts,Boston,Water,Surface water,-39.79
Massachusetts,Boston,Soil,Chemical,-35.77
Massachusetts,Boston,Air,Inferior Irrigation,-35.08
Massachusetts,Boston,Water,Urban Activities,-34.27
Minnesota,Lenox,Soil,Inferior Irrigation,-32.35
Minnesota,Lenox,Air,Urban Activities,-31.96
Minnesota,Lenox,Water,Solid Waste,-31.72
Minnesota,Lenox,Soil,Light,-32.74
Minnesota,Lenox,Air,Noise,-26.18
Minnesota,Lenox,Water,Thermal,-26.68
Minnesota,Lenox,Soil,Groundwater,-23.44
Minnesota,Lenox,Air,Oxygen-depletion,-22.73
Minnesota,Lenox,Water,Surface water,-13.13
Minnesota,Lenox,Soil,Chemical,-10.89
Minnesota,Lenox,Air,Inferior Irrigation,-10.25
Minnesota,Lenox,Water,Urban Activities,-7.74
