State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Michigan,Port Huron,Air,Light,2.72
Michigan,Port Huron,Soil,Noise,9.03
Michigan,Port Huron,Water,Inorganic Fertilizers,12.73
Michigan,Port Huron,Air,Inferior Irrigation,15.61
Michigan,Port Huron,Soil,Solid Waste,15.5
Michigan,Port Huron,Water,Industrial,20.92
Michigan,Port Huron,Air,Urban Activities,27.14
Michigan,Port Huron,Soil,Oxygen-depletion,28.54
Michigan,Port Huron,Water,Groundwater,28.53
Michigan,Port Huron,Air,Surface water,30.99
Michigan,Port Huron,Soil,Chemical,30.22
Michigan,Port Huron,Water,Light,34.13
Michigan,Port Huron,Air,Noise,-93.13
Michigan,Port Huron,Soil,Inorganic Fertilizers,-92.07
Michigan,Port Huron,Water,Inferior Irrigation,-91.75
Maryland,Detroit,Air,Light,34.87
Maryland,Detroit,Soil,Noise,-94.94
Maryland,Detroit,Water,Inorganic Fertilizers,40.47
Maryland,Detroit,Air,Inferior Irrigation,-87.01
Maryland,Detroit,Soil,Solid Waste,-94.85
Maryland,Detroit,Water,Industrial,44.99
Maryland,Detroit,Air,Urban Activities,45.95
Maryland,Detroit,Soil,Oxygen-depletion,-82.59
Maryland,Detroit,Water,Groundwater,46.59
Maryland,Detroit,Air,Surface water,47.71
Maryland,Detroit,Soil,Chemical,-80.33
Maryland,Detroit,Water,Light,45.12
Maryland,Detroit,Air,Noise,-77.19
Maryland,Detroit,Soil,Inorganic Fertilizers,-76.22
Maryland,Detroit,Water,Inferior Irrigation,-75.79
Michigan,Aberdeen,Air,Light,54.98
Michigan,Aberdeen,Soil,Noise,-76.76
Michigan,Aberdeen,Water,Inorganic Fertilizers,52.32
Michigan,Aberdeen,Air,Inferior Irrigation,52.69
Michigan,Aberdeen,Soil,Solid Waste,-75.65
Michigan,Aberdeen,Water,Industrial,60.89
Michigan,Aberdeen,Air,Urban Activities,62.08
Michigan,Aberdeen,Soil,Oxygen-depletion,-66.35
Michigan,Aberdeen,Water,Groundwater,-64.55
Michigan,Aberdeen,Air,Surface water,64.24
Michigan,Aberdeen,Soil,Chemical,67.45
Michigan,Aberdeen,Water,Light,-61.64
Michigan,Aberdeen,Air,Noise,-59.34
Michigan,Aberdeen,Soil,Inorganic Fertilizers,-60.35
Michigan,Aberdeen,Water,Inferior Irrigation,72.71
Maryland,Baltimore,Air,Light,-54.74
Maryland,Baltimore,Soil,Noise,74.21
Maryland,Baltimore,Water,Inorganic Fertilizers,-53.61
Maryland,Baltimore,Air,Inferior Irrigation,75.88
Maryland,Baltimore,Soil,Solid Waste,-50.42
Maryland,Baltimore,Water,Industrial,79.97
Maryland,Baltimore,Air,Urban Activities,79.08
Maryland,Baltimore,Soil,Oxygen-depletion,-47.18
Maryland,Baltimore,Water,Groundwater,-46.22
Maryland,Baltimore,Air,Surface water,-48.8
Maryland,Baltimore,Soil,Chemical,-43.79
Maryland,Baltimore,Water,Light,-42.56
Maryland,Baltimore,Air,Noise,85.56
Maryland,Baltimore,Soil,Inorganic Fertilizers,-39.61
Maryland,Baltimore,Water,Inferior Irrigation,-84.05
Michigan,Columbia,Air,Light,92.76
Michigan,Columbia,Soil,Noise,-7.09
Michigan,Columbia,Water,Inorganic Fertilizers,-32.84
Michigan,Columbia,Air,Inferior Irrigation,-6.02
Michigan,Columbia,Soil,Solid Waste,-29.8
Michigan,Columbia,Water,Industrial,-30.68
Michigan,Columbia,Air,Urban Activities,-81.27
Michigan,Columbia,Soil,Oxygen-depletion,47.21
Michigan,Columbia,Water,Groundwater,-17.5
Michigan,Columbia,Air,Surface water,-16.81
Michigan,Columbia,Soil,Chemical,-16.29
Michigan,Columbia,Water,Light,-8.98
Michigan,Columbia,Air,Noise,-7.37
Michigan,Columbia,Soil,Inorganic Fertilizers,-6.09
Michigan,Columbia,Water,Inferior Irrigation,-2.85
