Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Administration,Q2,June,California,San Francisco,0.66
Service,Administration,Q4,April,California,Malibu,5.31
Service,Administration,Q2,May,California,San Francisco,6.22
Service,Administration,Q4,December,California,Malibu,19.58
Service,Administration,Q2,November,California,San Francisco,22.14
Service,Administration,Q4,June,California,Malibu,31.8
Residential,Hospital,Q2,June,California,San Francisco,35.82
Residential,Hospital,Q4,April,California,Malibu,35.01
Residential,Hospital,Q2,May,California,San Francisco,44.54
Residential,Hospital,Q4,December,California,Malibu,45.92
Residential,Hospital,Q2,November,California,San Francisco,53.93
Residential,Hospital,Q4,June,California,Malibu,57.92
Service,Apartment,Q2,June,California,San Francisco,61.07
Service,Apartment,Q4,April,California,Malibu,65.65
Service,Apartment,Q2,May,California,San Francisco,68.7
Service,Apartment,Q4,December,California,Malibu,70.51
Service,Apartment,Q2,November,California,San Francisco,70.88
Service,Apartment,Q4,June,California,Malibu,75.31
Residential,House,Q2,June,California,San Francisco,76.62
Residential,House,Q4,April,California,Malibu,83.9
Residential,House,Q2,May,California,San Francisco,86.2
Residential,House,Q4,December,California,Malibu,88.7
Residential,House,Q2,November,California,San Francisco,95.05
Residential,House,Q4,June,California,Malibu,99.24
