Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Concert,Q3,July,Georgia,Columbus,2.06
Culture,Concert,Q1,September,Oregon,Albany,6.35
Culture,Concert,Q4,August,Georgia,Redmond,7.16
Culture,Concert,Q3,January,Oregon,Columbus,8.67
Culture,Concert,Q1,March,Georgia,Albany,14.47
Culture,Concert,Q4,February,Oregon,Redmond,16.65
Culture,Concert,Q3,October,Georgia,Columbus,17.99
Culture,Concert,Q1,November,Oregon,Albany,18.12
Culture,Concert,Q4,December,Georgia,Redmond,18.5
Residential,Museum,Q3,July,Georgia,Columbus,22.96
Residential,Museum,Q1,September,Oregon,Albany,24.55
Residential,Museum,Q4,August,Georgia,Redmond,24.93
Residential,Museum,Q3,January,Oregon,Columbus,28.27
Residential,Museum,Q1,March,Georgia,Albany,30.82
Residential,Museum,Q4,February,Oregon,Redmond,34.55
Residential,Museum,Q3,October,Georgia,Columbus,35.92
Residential,Museum,Q1,November,Oregon,Albany,34.53
Residential,Museum,Q4,December,Georgia,Redmond,39.19
Production,Hotel,Q3,July,Georgia,Columbus,42.47
Production,Hotel,Q1,September,Oregon,Albany,45.89
Production,Hotel,Q4,August,Georgia,Redmond,46.29
Production,Hotel,Q3,January,Oregon,Columbus,47.83
Production,Hotel,Q1,March,Georgia,Albany,47.24
Production,Hotel,Q4,February,Oregon,Redmond,46.55
Production,Hotel,Q3,October,Georgia,Columbus,46.36
Production,Hotel,Q1,November,Oregon,Albany,51.36
Production,Hotel,Q4,December,Georgia,Redmond,51.09
Culture,Apartment,Q3,July,Georgia,Columbus,47.17
Culture,Apartment,Q1,September,Oregon,Albany,58.17
Culture,Apartment,Q4,August,Georgia,Redmond,59.64
Culture,Apartment,Q3,January,Oregon,Columbus,58.26
Culture,Apartment,Q1,March,Georgia,Albany,65.56
Culture,Apartment,Q4,February,Oregon,Redmond,66.27
Culture,Apartment,Q3,October,Georgia,Columbus,67.15
Culture,Apartment,Q1,November,Oregon,Albany,68.47
Culture,Apartment,Q4,December,Georgia,Redmond,71.78
Residential,Factory,Q3,July,Georgia,Columbus,73.22
Residential,Factory,Q1,September,Oregon,Albany,73.89
Residential,Factory,Q4,August,Georgia,Redmond,76.04
Residential,Factory,Q3,January,Oregon,Columbus,78.36
Residential,Factory,Q1,March,Georgia,Albany,79.61
Residential,Factory,Q4,February,Oregon,Redmond,83.27
Residential,Factory,Q3,October,Georgia,Columbus,87.51
Residential,Factory,Q1,November,Oregon,Albany,88.04
Residential,Factory,Q4,December,Georgia,Redmond,87.53
Production,Workshop,Q3,July,Georgia,Columbus,91.45
Production,Workshop,Q1,September,Oregon,Albany,92.87
Production,Workshop,Q4,August,Georgia,Redmond,93.06
Production,Workshop,Q3,January,Oregon,Columbus,93.2
Production,Workshop,Q1,March,Georgia,Albany,94.29
Production,Workshop,Q4,February,Oregon,Redmond,97.95
Production,Workshop,Q3,October,Georgia,Columbus,98.21
Production,Workshop,Q1,November,Oregon,Albany,99.11
Production,Workshop,Q4,December,Georgia,Redmond,98.56
