Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,Apartment,Q3,August,Minnesota,Minneapolis,9.97
Residential,Apartment,Q1,September,Nevada,Rochester,10.84
Residential,Apartment,Q3,January,Minnesota,Boulder City,11.23
Residential,Apartment,Q1,February,Nevada,Minneapolis,14.71
Culture,House,Q3,August,Minnesota,Minneapolis,25.43
Culture,House,Q1,September,Nevada,Rochester,25.88
Culture,House,Q3,January,Minnesota,Boulder City,28.92
Culture,House,Q1,February,Nevada,Minneapolis,50.17
Residential,Hotel,Q3,August,Minnesota,Minneapolis,52.08
Residential,Hotel,Q1,September,Nevada,Rochester,52.91
Residential,Hotel,Q3,January,Minnesota,Boulder City,54.04
Residential,Hotel,Q1,February,Nevada,Minneapolis,57.15
Culture,Theatre,Q3,August,Minnesota,Minneapolis,63.2
Culture,Theatre,Q1,September,Nevada,Rochester,70.67
Culture,Theatre,Q3,January,Minnesota,Boulder City,70.13
Culture,Theatre,Q1,February,Nevada,Minneapolis,74.24
Residential,Museum,Q3,August,Minnesota,Minneapolis,75.36
Residential,Museum,Q1,September,Nevada,Rochester,76.5
Residential,Museum,Q3,January,Minnesota,Boulder City,74.55
Residential,Museum,Q1,February,Nevada,Minneapolis,81.17
Culture,Concert,Q3,August,Minnesota,Minneapolis,86.58
Culture,Concert,Q1,September,Nevada,Rochester,87.69
Culture,Concert,Q3,January,Minnesota,Boulder City,91.34
Culture,Concert,Q1,February,Nevada,Minneapolis,91.57
