State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
California,Los-Angeles,Water,Oxygen-depletion,0.41
California,Los-Angeles,Air,Groundwater,11.0
California,Los-Angeles,Soil,Surface water,12.94
California,Los-Angeles,Water,Chemical,13.92
California,Los-Angeles,Air,Noise,29.11
California,Los-Angeles,Soil,Thermal,-96.25
California,Los-Angeles,Water,Light,38.1
California,Los-Angeles,Air,Industrial,-90.52
California,Los-Angeles,Soil,Inferior Irrigation,43.82
California,Los-Angeles,Water,Solid Waste,-84.21
California,Los-Angeles,Air,Urban Activities,-85.16
California,Los-Angeles,Soil,Oxygen-depletion,-80.02
Nevada,Berkeley,Water,Oxygen-depletion,-76.76
Nevada,Berkeley,Air,Groundwater,-76.92
Nevada,Berkeley,Soil,Surface water,-71.94
Nevada,Berkeley,Water,Chemical,59.23
Nevada,Berkeley,Air,Noise,-65.56
Nevada,Berkeley,Soil,Thermal,-64.16
Nevada,Berkeley,Water,Light,64.99
Nevada,Berkeley,Air,Industrial,68.1
Nevada,Berkeley,Soil,Inferior Irrigation,72.71
Nevada,Berkeley,Water,Solid Waste,-53.72
Nevada,Berkeley,Air,Urban Activities,-52.95
Nevada,Berkeley,Soil,Oxygen-depletion,77.41
California,Boulder City,Water,Oxygen-depletion,80.96
California,Boulder City,Air,Groundwater,81.49
California,Boulder City,Soil,Surface water,86.04
California,Boulder City,Water,Chemical,87.61
California,Boulder City,Air,Noise,-42.68
California,Boulder City,Soil,Thermal,89.0
California,Boulder City,Water,Light,89.63
California,Boulder City,Air,Industrial,-37.75
California,Boulder City,Soil,Inferior Irrigation,-36.35
California,Boulder City,Water,Solid Waste,-32.76
California,Boulder City,Air,Urban Activities,99.03
California,Boulder City,Soil,Oxygen-depletion,-28.01
Nevada,Reno,Water,Oxygen-depletion,-29.24
Nevada,Reno,Air,Groundwater,-1.5
Nevada,Reno,Soil,Surface water,-24.77
Nevada,Reno,Water,Chemical,-19.71
Nevada,Reno,Air,Noise,-18.98
Nevada,Reno,Soil,Thermal,-16.02
Nevada,Reno,Water,Light,-11.69
Nevada,Reno,Air,Industrial,-8.89
Nevada,Reno,Soil,Inferior Irrigation,-6.27
Nevada,Reno,Water,Solid Waste,-5.11
Nevada,Reno,Air,Urban Activities,-1.0
Nevada,Reno,Soil,Oxygen-depletion,-1.95
