Degree,Gender,Nationality,Year,Language,Value
Degree,Gender,Nationality,Year,Language,Value
MSc,Female,Non-Qatari,2020/2021,French,260.69
MSc,Female,Non-Qatari,2018/2019,Arabic,357.1
MSc,Female,Non-Qatari,2016/2017,French,422.86
MSc,Female,Non-Qatari,2019/2020,Arabic,457.89
MSc,Female,Non-Qatari,2020/2021,French,140.22
MSc,Female,Non-Qatari,2018/2019,Arabic,108.01
MSc,Female,Non-Qatari,2016/2017,French,410.05
MSc,Female,Non-Qatari,2019/2020,Arabic,213.93
MSc,Female,Non-Qatari,2020/2021,French,121.77
MSc,Female,Non-Qatari,2018/2019,Arabic,58.63
MSc,Female,Non-Qatari,2016/2017,French,157.22
MSc,Female,Non-Qatari,2019/2020,Arabic,255.5
