Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Concert,Q4,November,Maryland,Columbia,0.67
Culture,Concert,Q1,December,Maryland,Baltimore,2.46
Culture,Concert,Q4,October,Maryland,Columbia,3.25
Culture,Concert,Q1,January,Maryland,Baltimore,10.64
Culture,Concert,Q4,March,Maryland,Columbia,11.56
Culture,Concert,Q1,February,Maryland,Baltimore,19.68
Service,Theatre,Q4,November,Maryland,Columbia,27.6
Service,Theatre,Q1,December,Maryland,Baltimore,28.24
Service,Theatre,Q4,October,Maryland,Columbia,30.4
Service,Theatre,Q1,January,Maryland,Baltimore,34.78
Service,Theatre,Q4,March,Maryland,Columbia,38.9
Service,Theatre,Q1,February,Maryland,Baltimore,39.87
Production,Administration,Q4,November,Maryland,Columbia,41.67
Production,Administration,Q1,December,Maryland,Baltimore,42.36
Production,Administration,Q4,October,Maryland,Columbia,41.89
Production,Administration,Q1,January,Maryland,Baltimore,45.36
Production,Administration,Q4,March,Maryland,Columbia,45.82
Production,Administration,Q1,February,Maryland,Baltimore,45.12
Culture,Library,Q4,November,Maryland,Columbia,51.9
Culture,Library,Q1,December,Maryland,Baltimore,56.28
Culture,Library,Q4,October,Maryland,Columbia,57.28
Culture,Library,Q1,January,Maryland,Baltimore,58.64
Culture,Library,Q4,March,Maryland,Columbia,59.68
Culture,Library,Q1,February,Maryland,Baltimore,59.7
Service,Workshop,Q4,November,Maryland,Columbia,61.3
Service,Workshop,Q1,December,Maryland,Baltimore,63.31
Service,Workshop,Q4,October,Maryland,Columbia,76.36
Service,Workshop,Q1,January,Maryland,Baltimore,77.9
Service,Workshop,Q4,March,Maryland,Columbia,81.69
Service,Workshop,Q1,February,Maryland,Baltimore,84.16
Production,Factory,Q4,November,Maryland,Columbia,85.46
Production,Factory,Q1,December,Maryland,Baltimore,86.12
Production,Factory,Q4,October,Maryland,Columbia,91.63
Production,Factory,Q1,January,Maryland,Baltimore,92.57
Production,Factory,Q4,March,Maryland,Columbia,95.74
Production,Factory,Q1,February,Maryland,Baltimore,99.37
