Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2016,California,Los-Angeles,Wind,Calm,2.18
2016,California,Los-Angeles,Temperature,Breeze,3.84
2016,California,Los-Angeles,Humidity,Storm,4.94
2016,California,Los-Angeles,Wind,21-30,3.07
2016,California,Los-Angeles,Temperature,0-10,3.09
2016,California,Los-Angeles,Humidity,11-20,7.68
2016,California,Los-Angeles,Wind,Low,8.54
2016,California,Los-Angeles,Temperature,Medium,9.7
2016,California,Los-Angeles,Humidity,High,10.92
2020,Minnesota,Berkeley,Wind,Calm,11.66
2020,Minnesota,Berkeley,Temperature,Breeze,11.86
2020,Minnesota,Berkeley,Humidity,Storm,8.66
2020,Minnesota,Berkeley,Wind,21-30,12.63
2020,Minnesota,Berkeley,Temperature,0-10,15.63
2020,Minnesota,Berkeley,Humidity,11-20,12.22
2020,Minnesota,Berkeley,Wind,Low,14.1
2020,Minnesota,Berkeley,Temperature,Medium,16.26
2020,Minnesota,Berkeley,Humidity,High,18.57
2019,California,Malibu,Wind,Calm,20.83
2019,California,Malibu,Temperature,Breeze,21.83
2019,California,Malibu,Humidity,Storm,21.46
2019,California,Malibu,Wind,21-30,14.94
2019,California,Malibu,Temperature,0-10,22.58
2019,California,Malibu,Humidity,11-20,25.41
2019,California,Malibu,Wind,Low,18.05
2019,California,Malibu,Temperature,Medium,27.7
2019,California,Malibu,Humidity,High,27.6
2016,Minnesota,Minneapolis,Wind,Calm,27.28
2016,Minnesota,Minneapolis,Temperature,Breeze,27.05
2016,Minnesota,Minneapolis,Humidity,Storm,23.34
2016,Minnesota,Minneapolis,Wind,21-30,23.3
2016,Minnesota,Minneapolis,Temperature,0-10,26.23
2016,Minnesota,Minneapolis,Humidity,11-20,27.01
2016,Minnesota,Minneapolis,Wind,Low,7.57
2016,Minnesota,Minneapolis,Temperature,Medium,8.01
2016,Minnesota,Minneapolis,Humidity,High,8.14
2020,California,Hastings,Wind,Calm,8.28
2020,California,Hastings,Temperature,Breeze,0.04
2020,California,Hastings,Humidity,Storm,10.32
2020,California,Hastings,Wind,21-30,12.52
2020,California,Hastings,Temperature,0-10,15.09
2020,California,Hastings,Humidity,11-20,15.61
2020,California,Hastings,Wind,Low,16.37
2020,California,Hastings,Temperature,Medium,16.73
2020,California,Hastings,Humidity,High,0.02
2019,Minnesota,Rochester,Wind,Calm,19.24
2019,Minnesota,Rochester,Temperature,Breeze,19.05
2019,Minnesota,Rochester,Humidity,Storm,19.02
2019,Minnesota,Rochester,Wind,21-30,7.61
2019,Minnesota,Rochester,Temperature,0-10,21.31
2019,Minnesota,Rochester,Humidity,11-20,21.08
2019,Minnesota,Rochester,Wind,Low,22.71
2019,Minnesota,Rochester,Temperature,Medium,23.84
2019,Minnesota,Rochester,Humidity,High,25.69
