Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2022,Nevada,Las Vegas,Humidity,Low,0.12
2022,Nevada,Las Vegas,Temperature,High,2.72
2022,Nevada,Las Vegas,Humidity,Medium,3.83
2022,Nevada,Las Vegas,Temperature,31-40,4.63
2022,Nevada,Las Vegas,Humidity,0-10,5.15
2022,Nevada,Las Vegas,Temperature,11-20,7.73
2021,Oregon,Boulder City,Humidity,Low,7.96
2021,Oregon,Boulder City,Temperature,High,7.39
2021,Oregon,Boulder City,Humidity,Medium,10.77
2021,Oregon,Boulder City,Temperature,31-40,11.47
2021,Oregon,Boulder City,Humidity,0-10,11.4
2021,Oregon,Boulder City,Temperature,11-20,13.68
2022,Nevada,Portland,Humidity,Low,11.0
2022,Nevada,Portland,Temperature,High,14.87
2022,Nevada,Portland,Humidity,Medium,16.02
2022,Nevada,Portland,Temperature,31-40,17.45
2022,Nevada,Portland,Humidity,0-10,18.83
2022,Nevada,Portland,Temperature,11-20,16.73
2021,Oregon,Salem,Humidity,Low,20.53
2021,Oregon,Salem,Temperature,High,20.89
2021,Oregon,Salem,Humidity,Medium,22.5
2021,Oregon,Salem,Temperature,31-40,23.02
2021,Oregon,Salem,Humidity,0-10,22.49
2021,Oregon,Salem,Temperature,11-20,25.56
2022,Nevada,Redmond,Humidity,Low,25.8
2022,Nevada,Redmond,Temperature,High,20.09
2022,Nevada,Redmond,Humidity,Medium,26.93
2022,Nevada,Redmond,Temperature,31-40,21.51
2022,Nevada,Redmond,Humidity,0-10,11.69
2022,Nevada,Redmond,Temperature,11-20,11.84
