Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2022,Maryland,Baltimore,Wind,Storm,0.12
2022,Maryland,Baltimore,Temperature,Breeze,2.85
2022,Maryland,Baltimore,Wind,0-10,3.11
2022,Maryland,Baltimore,Temperature,21-30,2.56
2022,Maryland,Baltimore,Wind,11-20,5.51
2022,Maryland,Baltimore,Temperature,Storm,4.98
2015,California,Aberdeen,Wind,Storm,7.95
2015,California,Aberdeen,Temperature,Breeze,8.67
2015,California,Aberdeen,Wind,0-10,7.11
2015,California,Aberdeen,Temperature,21-30,10.64
2015,California,Aberdeen,Wind,11-20,11.64
2015,California,Aberdeen,Temperature,Storm,11.03
2022,Maryland,Columbia,Wind,Storm,12.32
2022,Maryland,Columbia,Temperature,Breeze,15.02
2022,Maryland,Columbia,Wind,0-10,16.14
2022,Maryland,Columbia,Temperature,21-30,17.01
2022,Maryland,Columbia,Wind,11-20,17.12
2022,Maryland,Columbia,Temperature,Storm,19.43
2015,California,San Francisco,Wind,Storm,20.17
2015,California,San Francisco,Temperature,Breeze,21.29
2015,California,San Francisco,Wind,0-10,22.81
2015,California,San Francisco,Temperature,21-30,17.39
2015,California,San Francisco,Wind,11-20,24.83
2015,California,San Francisco,Temperature,Storm,25.65
2022,Maryland,Malibu,Wind,Storm,25.43
2022,Maryland,Malibu,Temperature,Breeze,26.06
2022,Maryland,Malibu,Wind,0-10,27.7
2022,Maryland,Malibu,Temperature,21-30,25.99
2022,Maryland,Malibu,Wind,11-20,27.0
2022,Maryland,Malibu,Temperature,Storm,0.21
