Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q2,May,Nevada,Las Vegas,0.57
Production,Workshop,Q4,April,Oregon,Redmond,12.41
Production,Workshop,Q2,June,Nevada,Salem,13.78
Production,Workshop,Q4,October,Oregon,Las Vegas,15.85
Production,Workshop,Q2,December,Nevada,Redmond,17.3
Production,Workshop,Q4,November,Oregon,Salem,18.86
Residential,Factory,Q2,May,Nevada,Las Vegas,18.9
Residential,Factory,Q4,April,Oregon,Redmond,21.73
Residential,Factory,Q2,June,Nevada,Salem,37.11
Residential,Factory,Q4,October,Oregon,Las Vegas,42.49
Residential,Factory,Q2,December,Nevada,Redmond,45.91
Residential,Factory,Q4,November,Oregon,Salem,46.71
Production,Hotel,Q2,May,Nevada,Las Vegas,46.49
Production,Hotel,Q4,April,Oregon,Redmond,48.6
Production,Hotel,Q2,June,Nevada,Salem,56.53
Production,Hotel,Q4,October,Oregon,Las Vegas,59.83
Production,Hotel,Q2,December,Nevada,Redmond,69.97
Production,Hotel,Q4,November,Oregon,Salem,69.09
Residential,House,Q2,May,Nevada,Las Vegas,71.07
Residential,House,Q4,April,Oregon,Redmond,73.17
Residential,House,Q2,June,Nevada,Salem,80.87
Residential,House,Q4,October,Oregon,Las Vegas,81.5
Residential,House,Q2,December,Nevada,Redmond,83.58
Residential,House,Q4,November,Oregon,Salem,86.16
Production,Apartment,Q2,May,Nevada,Las Vegas,93.67
Production,Apartment,Q4,April,Oregon,Redmond,94.91
Production,Apartment,Q2,June,Nevada,Salem,96.57
Production,Apartment,Q4,October,Oregon,Las Vegas,96.19
Production,Apartment,Q2,December,Nevada,Redmond,98.78
Production,Apartment,Q4,November,Oregon,Salem,96.55
