State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Maryland,Aberdeen,2015,Air,Thermal,1.8
Maryland,Aberdeen,2015,Water,Noise,2.87
Maryland,Aberdeen,2015,Soil,Light,4.81
Maryland,Aberdeen,2015,Air,Groundwater,9.83
Maryland,Aberdeen,2015,Water,Chemical,14.04
Maryland,Aberdeen,2015,Soil,Oxygen-depletion,17.94
Maryland,Aberdeen,2015,Air,Solid Waste,19.27
Maryland,Aberdeen,2015,Water,Inferior Irrigation,19.46
Maryland,Aberdeen,2015,Soil,Industrial,19.85
Georgia,Columbia,2020,Air,Thermal,23.62
Georgia,Columbia,2020,Water,Noise,25.95
Georgia,Columbia,2020,Soil,Light,-99.26
Georgia,Columbia,2020,Air,Groundwater,-99.7
Georgia,Columbia,2020,Water,Chemical,36.03
Georgia,Columbia,2020,Soil,Oxygen-depletion,-84.58
Georgia,Columbia,2020,Air,Solid Waste,-79.06
Georgia,Columbia,2020,Water,Inferior Irrigation,52.86
Georgia,Columbia,2020,Soil,Industrial,-74.36
Maryland,Baltimore,2018,Air,Thermal,-73.56
Maryland,Baltimore,2018,Water,Noise,54.82
Maryland,Baltimore,2018,Soil,Light,57.78
Maryland,Baltimore,2018,Air,Groundwater,-70.76
Maryland,Baltimore,2018,Water,Chemical,58.62
Maryland,Baltimore,2018,Soil,Oxygen-depletion,-67.46
Maryland,Baltimore,2018,Air,Solid Waste,-64.87
Maryland,Baltimore,2018,Water,Inferior Irrigation,-55.88
Maryland,Baltimore,2018,Soil,Industrial,74.7
Georgia,Washington,2015,Air,Thermal,75.04
Georgia,Washington,2015,Water,Noise,-52.21
Georgia,Washington,2015,Soil,Light,-53.03
Georgia,Washington,2015,Air,Groundwater,74.24
Georgia,Washington,2015,Water,Chemical,77.1
Georgia,Washington,2015,Soil,Oxygen-depletion,81.03
Georgia,Washington,2015,Air,Solid Waste,-46.43
Georgia,Washington,2015,Water,Inferior Irrigation,-44.92
Georgia,Washington,2015,Soil,Industrial,85.91
Maryland,Albany,2020,Air,Thermal,-41.01
Maryland,Albany,2020,Water,Noise,-41.9
Maryland,Albany,2020,Soil,Light,91.8
Maryland,Albany,2020,Air,Groundwater,93.54
Maryland,Albany,2020,Water,Chemical,94.66
Maryland,Albany,2020,Soil,Oxygen-depletion,-31.15
Maryland,Albany,2020,Air,Solid Waste,-30.01
Maryland,Albany,2020,Water,Inferior Irrigation,98.94
Maryland,Albany,2020,Soil,Industrial,97.83
Georgia,Columbus,2018,Air,Thermal,-27.1
Georgia,Columbus,2018,Water,Noise,-26.87
Georgia,Columbus,2018,Soil,Light,-29.67
Georgia,Columbus,2018,Air,Groundwater,-21.48
Georgia,Columbus,2018,Water,Chemical,-20.32
Georgia,Columbus,2018,Soil,Oxygen-depletion,-18.44
Georgia,Columbus,2018,Air,Solid Waste,-15.11
Georgia,Columbus,2018,Water,Inferior Irrigation,-12.84
Georgia,Columbus,2018,Soil,Industrial,-7.1
