State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Illinois,Chicago,Water,Chemical,-0.44
Illinois,Chicago,Soil,Surface water,1.33
Illinois,Chicago,Air,Oxygen-depletion,7.02
Illinois,Chicago,Water,Groundwater,13.9
Illinois,Chicago,Soil,Solid Waste,18.5
Illinois,Chicago,Air,Inorganic Fertilizers,20.95
Illinois,Chicago,Water,Inferior Irrigation,22.2
Illinois,Chicago,Soil,Industrial,-99.16
Illinois,Chicago,Air,Noise,-98.49
Illinois,Chicago,Water,Light,31.34
Illinois,Chicago,Soil,Thermal,32.74
Illinois,Chicago,Air,Chemical,32.86
Michigan,Champaign,Water,Chemical,30.67
Michigan,Champaign,Soil,Surface water,-91.14
Michigan,Champaign,Air,Oxygen-depletion,40.65
Michigan,Champaign,Water,Groundwater,-4.8
Michigan,Champaign,Soil,Solid Waste,46.88
Michigan,Champaign,Air,Inorganic Fertilizers,-78.99
Michigan,Champaign,Water,Inferior Irrigation,-75.11
Michigan,Champaign,Soil,Industrial,53.09
Michigan,Champaign,Air,Noise,-72.4
Michigan,Champaign,Water,Light,-72.86
Michigan,Champaign,Soil,Thermal,-71.23
Michigan,Champaign,Air,Chemical,-68.43
Illinois,Detroit,Water,Chemical,-67.46
Illinois,Detroit,Soil,Surface water,-66.16
Illinois,Detroit,Air,Oxygen-depletion,-65.67
Illinois,Detroit,Water,Groundwater,-64.68
Illinois,Detroit,Soil,Solid Waste,-68.84
Illinois,Detroit,Air,Inorganic Fertilizers,-62.94
Illinois,Detroit,Water,Inferior Irrigation,-65.07
Illinois,Detroit,Soil,Industrial,-66.77
Illinois,Detroit,Air,Noise,65.84
Illinois,Detroit,Water,Light,72.05
Illinois,Detroit,Soil,Thermal,73.52
Illinois,Detroit,Air,Chemical,72.24
Michigan,Port Huron,Water,Chemical,-51.91
Michigan,Port Huron,Soil,Surface water,80.76
Michigan,Port Huron,Air,Oxygen-depletion,81.96
Michigan,Port Huron,Water,Groundwater,81.2
Michigan,Port Huron,Soil,Solid Waste,84.73
Michigan,Port Huron,Air,Inorganic Fertilizers,-43.97
Michigan,Port Huron,Water,Inferior Irrigation,-39.41
Michigan,Port Huron,Soil,Industrial,91.46
Michigan,Port Huron,Air,Noise,-36.99
Michigan,Port Huron,Water,Light,94.57
Michigan,Port Huron,Soil,Thermal,94.79
Michigan,Port Huron,Air,Chemical,-32.82
Illinois,Flint,Water,Chemical,-30.89
Illinois,Flint,Soil,Surface water,-30.49
Illinois,Flint,Air,Oxygen-depletion,-28.08
Illinois,Flint,Water,Groundwater,-29.79
Illinois,Flint,Soil,Solid Waste,-22.53
Illinois,Flint,Air,Inorganic Fertilizers,-20.4
Illinois,Flint,Water,Inferior Irrigation,-18.0
Illinois,Flint,Soil,Industrial,-15.55
Illinois,Flint,Air,Noise,-15.97
Illinois,Flint,Water,Light,-8.02
Illinois,Flint,Soil,Thermal,-4.61
Illinois,Flint,Air,Chemical,-2.51
