State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
California,Los-Angeles,2016,Air,Noise,-0.78
California,Los-Angeles,2016,Soil,Thermal,3.62
California,Los-Angeles,2016,Water,Urban Activities,4.41
California,Los-Angeles,2016,Air,Industrial,3.64
California,Los-Angeles,2016,Soil,Inferior Irrigation,3.26
California,Los-Angeles,2016,Water,Inorganic Fertilizers,7.84
California,Los-Angeles,2016,Air,Solid Waste,5.96
California,Los-Angeles,2016,Soil,Chemical,9.48
California,Los-Angeles,2016,Water,Oxygen-depletion,11.69
California,Los-Angeles,2016,Air,Noise,13.47
California,Los-Angeles,2016,Soil,Thermal,15.5
California,Los-Angeles,2016,Water,Urban Activities,19.05
California,Los-Angeles,2016,Air,Industrial,19.49
California,Los-Angeles,2016,Soil,Inferior Irrigation,26.95
California,Los-Angeles,2016,Water,Inorganic Fertilizers,27.87
Massachusetts,Berkeley,2020,Air,Noise,-98.56
Massachusetts,Berkeley,2020,Soil,Thermal,36.08
Massachusetts,Berkeley,2020,Water,Urban Activities,37.26
Massachusetts,Berkeley,2020,Air,Industrial,38.61
Massachusetts,Berkeley,2020,Soil,Inferior Irrigation,-92.8
Massachusetts,Berkeley,2020,Water,Inorganic Fertilizers,-88.79
Massachusetts,Berkeley,2020,Air,Solid Waste,36.45
Massachusetts,Berkeley,2020,Soil,Chemical,-86.74
Massachusetts,Berkeley,2020,Water,Oxygen-depletion,-86.1
Massachusetts,Berkeley,2020,Air,Noise,44.5
Massachusetts,Berkeley,2020,Soil,Thermal,-82.36
Massachusetts,Berkeley,2020,Water,Urban Activities,51.47
Massachusetts,Berkeley,2020,Air,Industrial,-76.27
Massachusetts,Berkeley,2020,Soil,Inferior Irrigation,-75.6
Massachusetts,Berkeley,2020,Water,Inorganic Fertilizers,-74.94
California,Cambridge,2022,Air,Noise,52.81
California,Cambridge,2022,Soil,Thermal,53.28
California,Cambridge,2022,Water,Urban Activities,-71.51
California,Cambridge,2022,Air,Industrial,-70.46
California,Cambridge,2022,Soil,Inferior Irrigation,-71.06
California,Cambridge,2022,Water,Inorganic Fertilizers,58.91
California,Cambridge,2022,Air,Solid Waste,52.41
California,Cambridge,2022,Soil,Chemical,-66.14
California,Cambridge,2022,Water,Oxygen-depletion,63.75
California,Cambridge,2022,Air,Noise,63.18
California,Cambridge,2022,Soil,Thermal,64.07
California,Cambridge,2022,Water,Urban Activities,67.8
California,Cambridge,2022,Air,Industrial,67.0
California,Cambridge,2022,Soil,Inferior Irrigation,-57.36
California,Cambridge,2022,Water,Inorganic Fertilizers,72.06
Massachusetts,Boston,2015,Air,Noise,-56.16
Massachusetts,Boston,2015,Soil,Thermal,72.42
Massachusetts,Boston,2015,Water,Urban Activities,-56.48
Massachusetts,Boston,2015,Air,Industrial,-56.41
Massachusetts,Boston,2015,Soil,Inferior Irrigation,78.0
Massachusetts,Boston,2015,Water,Inorganic Fertilizers,-50.93
Massachusetts,Boston,2015,Air,Solid Waste,-48.94
Massachusetts,Boston,2015,Soil,Chemical,-50.53
Massachusetts,Boston,2015,Water,Oxygen-depletion,-46.75
Massachusetts,Boston,2015,Air,Noise,83.46
Massachusetts,Boston,2015,Soil,Thermal,-49.29
Massachusetts,Boston,2015,Water,Urban Activities,79.09
Massachusetts,Boston,2015,Air,Industrial,-40.52
Massachusetts,Boston,2015,Soil,Inferior Irrigation,-38.92
Massachusetts,Boston,2015,Water,Inorganic Fertilizers,92.78
California,Lenox,2016,Air,Noise,-33.99
California,Lenox,2016,Soil,Thermal,-31.46
California,Lenox,2016,Water,Urban Activities,98.19
California,Lenox,2016,Air,Industrial,-28.12
California,Lenox,2016,Soil,Inferior Irrigation,-24.37
California,Lenox,2016,Water,Inorganic Fertilizers,-22.47
California,Lenox,2016,Air,Solid Waste,-21.48
California,Lenox,2016,Soil,Chemical,-21.85
California,Lenox,2016,Water,Oxygen-depletion,-16.97
California,Lenox,2016,Air,Noise,-14.03
California,Lenox,2016,Soil,Thermal,-14.74
California,Lenox,2016,Water,Urban Activities,-10.33
California,Lenox,2016,Air,Industrial,-9.52
California,Lenox,2016,Soil,Inferior Irrigation,-7.03
California,Lenox,2016,Water,Inorganic Fertilizers,-5.64
