Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2020,Michigan,Flint,Temperature,31-40,0.98
2020,Michigan,Flint,Wind,21-30,0.39
2020,Michigan,Flint,Temperature,Calm,2.1
2020,Michigan,Flint,Wind,Breeze,0.78
2020,Michigan,Flint,Temperature,Storm,4.46
2020,Michigan,Flint,Wind,31-40,0.57
2015,Oregon,Detroit,Temperature,31-40,7.63
2015,Oregon,Detroit,Wind,21-30,8.97
2015,Oregon,Detroit,Temperature,Calm,7.49
2015,Oregon,Detroit,Wind,Breeze,11.58
2015,Oregon,Detroit,Temperature,Storm,12.42
2015,Oregon,Detroit,Wind,31-40,13.5
2020,Michigan,Portland,Temperature,31-40,11.63
2020,Michigan,Portland,Wind,21-30,17.53
2020,Michigan,Portland,Temperature,Calm,17.59
2020,Michigan,Portland,Wind,Breeze,19.48
2020,Michigan,Portland,Temperature,Storm,21.48
2020,Michigan,Portland,Wind,31-40,22.64
2015,Oregon,Salem,Temperature,31-40,23.53
2015,Oregon,Salem,Wind,21-30,24.16
2015,Oregon,Salem,Temperature,Calm,24.98
2015,Oregon,Salem,Wind,Breeze,24.85
2015,Oregon,Salem,Temperature,Storm,25.92
2015,Oregon,Salem,Wind,31-40,26.65
