Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2021,Meat,Duck,739.78
Import,2021,Dairy,Pork,614.51
Import,2021,Meat,Cream,777.4
Import,2021,Dairy,Butter,236.89
Import,2015,Meat,Duck,429.73
Import,2015,Dairy,Pork,110.72
Import,2015,Meat,Cream,206.35
Import,2015,Dairy,Butter,721.79
Import,2022,Meat,Duck,534.61
Import,2022,Dairy,Pork,119.08
Import,2022,Meat,Cream,380.38
Import,2022,Dairy,Butter,154.27
Import,2021,Meat,Duck,571.56
Import,2021,Dairy,Pork,604.17
Import,2021,Meat,Cream,797.79
Import,2021,Dairy,Butter,863.05
