Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q3,September,Minnesota,Rochester,4.71
Production,Workshop,Q1,August,Minnesota,Minneapolis,7.41
Production,Workshop,Q3,January,Minnesota,Rochester,18.93
Production,Workshop,Q1,March,Minnesota,Minneapolis,27.2
Culture,Factory,Q3,September,Minnesota,Rochester,28.2
Culture,Factory,Q1,August,Minnesota,Minneapolis,30.78
Culture,Factory,Q3,January,Minnesota,Rochester,32.96
Culture,Factory,Q1,March,Minnesota,Minneapolis,39.82
Production,Museum,Q3,September,Minnesota,Rochester,53.68
Production,Museum,Q1,August,Minnesota,Minneapolis,70.45
Production,Museum,Q3,January,Minnesota,Rochester,75.78
Production,Museum,Q1,March,Minnesota,Minneapolis,77.22
Culture,Concert,Q3,September,Minnesota,Rochester,79.97
Culture,Concert,Q1,August,Minnesota,Minneapolis,80.19
Culture,Concert,Q3,January,Minnesota,Rochester,83.55
Culture,Concert,Q1,March,Minnesota,Minneapolis,83.74
Production,Theatre,Q3,September,Minnesota,Rochester,0.02
Production,Theatre,Q1,August,Minnesota,Minneapolis,88.21
Production,Theatre,Q3,January,Minnesota,Rochester,97.6
Production,Theatre,Q1,March,Minnesota,Minneapolis,98.0
