Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2015,Cereals,Corn,271.48
Import,2015,Beverage,Rice,401.03
Import,2015,Cereals,Soybeans,401.1
Import,2015,Beverage,Coffee,31.31
Import,2015,Cereals,Tea,429.53
Import,2015,Beverage,Juice,819.04
Import,2018,Cereals,Corn,320.11
Import,2018,Beverage,Rice,453.03
Import,2018,Cereals,Soybeans,840.39
Import,2018,Beverage,Coffee,968.89
Import,2018,Cereals,Tea,338.7
Import,2018,Beverage,Juice,723.75
Import,2016,Cereals,Corn,596.28
Import,2016,Beverage,Rice,597.24
Import,2016,Cereals,Soybeans,598.44
Import,2016,Beverage,Coffee,472.74
Import,2016,Cereals,Tea,223.67
Import,2016,Beverage,Juice,351.21
Import,2015,Cereals,Corn,866.9
Import,2015,Beverage,Rice,618.97
Import,2015,Cereals,Soybeans,621.2
Import,2015,Beverage,Coffee,115.71
Import,2015,Cereals,Tea,885.17
Import,2015,Beverage,Juice,245.58
