Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2021,Meat,Chicken,393.4
Export,2021,Cereals,Beef,398.64
Export,2021,Meat,Wheat,401.17
Export,2021,Cereals,Corn,785.67
Export,2021,Meat,Soybeans,277.71
Export,2021,Cereals,Chicken,42.82
Export,2016,Meat,Chicken,173.74
Export,2016,Cereals,Beef,314.26
Export,2016,Meat,Wheat,571.92
Export,2016,Cereals,Corn,444.44
Export,2016,Meat,Soybeans,573.85
Export,2016,Cereals,Chicken,443.35
Export,2017,Meat,Chicken,443.2
Export,2017,Cereals,Beef,704.14
Export,2017,Meat,Wheat,581.81
Export,2017,Cereals,Corn,584.73
Export,2017,Meat,Soybeans,972.83
Export,2017,Cereals,Chicken,220.56
Export,2021,Meat,Chicken,733.73
Export,2021,Cereals,Beef,224.63
Export,2021,Meat,Wheat,483.96
Export,2021,Cereals,Corn,357.55
Export,2021,Meat,Soybeans,749.39
Export,2021,Cereals,Chicken,367.0
