Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Library,Q3,August,Georgia,Washington,2.81
Service,Library,Q1,July,Georgia,Columbus,5.33
Service,Library,Q2,March,Georgia,Washington,6.9
Service,Library,Q3,January,Georgia,Columbus,8.59
Service,Library,Q1,June,Georgia,Washington,9.68
Service,Library,Q2,May,Georgia,Columbus,10.98
Service,Library,Q3,April,Georgia,Washington,11.92
Service,Library,Q1,August,Georgia,Columbus,14.21
Service,Library,Q2,July,Georgia,Washington,19.33
Residential,Administration,Q3,August,Georgia,Washington,22.77
Residential,Administration,Q1,July,Georgia,Columbus,25.08
Residential,Administration,Q2,March,Georgia,Washington,27.41
Residential,Administration,Q3,January,Georgia,Columbus,32.94
Residential,Administration,Q1,June,Georgia,Washington,35.08
Residential,Administration,Q2,May,Georgia,Columbus,37.77
Residential,Administration,Q3,April,Georgia,Washington,38.35
Residential,Administration,Q1,August,Georgia,Columbus,43.77
Residential,Administration,Q2,July,Georgia,Washington,44.31
Service,Hospital,Q3,August,Georgia,Washington,44.85
Service,Hospital,Q1,July,Georgia,Columbus,44.26
Service,Hospital,Q2,March,Georgia,Washington,43.63
Service,Hospital,Q3,January,Georgia,Columbus,48.5
Service,Hospital,Q1,June,Georgia,Washington,50.86
Service,Hospital,Q2,May,Georgia,Columbus,52.08
Service,Hospital,Q3,April,Georgia,Washington,59.25
Service,Hospital,Q1,August,Georgia,Columbus,60.38
Service,Hospital,Q2,July,Georgia,Washington,63.07
Residential,House,Q3,August,Georgia,Washington,66.67
Residential,House,Q1,July,Georgia,Columbus,66.01
Residential,House,Q2,March,Georgia,Washington,69.77
Residential,House,Q3,January,Georgia,Columbus,70.03
Residential,House,Q1,June,Georgia,Washington,74.18
Residential,House,Q2,May,Georgia,Columbus,77.58
Residential,House,Q3,April,Georgia,Washington,77.8
Residential,House,Q1,August,Georgia,Columbus,79.18
Residential,House,Q2,July,Georgia,Washington,80.63
Service,Hotel,Q3,August,Georgia,Washington,77.39
Service,Hotel,Q1,July,Georgia,Columbus,82.95
Service,Hotel,Q2,March,Georgia,Washington,88.29
Service,Hotel,Q3,January,Georgia,Columbus,89.44
Service,Hotel,Q1,June,Georgia,Washington,92.03
Service,Hotel,Q2,May,Georgia,Columbus,94.52
Service,Hotel,Q3,April,Georgia,Washington,95.21
Service,Hotel,Q1,August,Georgia,Columbus,97.0
Service,Hotel,Q2,July,Georgia,Washington,99.61
