State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Massachusetts,Lenox,Air,Noise,4.82
Massachusetts,Lenox,Soil,Light,6.41
Massachusetts,Lenox,Water,Thermal,9.38
Massachusetts,Lenox,Air,Industrial,9.06
Massachusetts,Lenox,Soil,Solid Waste,11.46
Massachusetts,Lenox,Water,Inferior Irrigation,11.43
Massachusetts,Lenox,Air,Inorganic Fertilizers,10.92
Massachusetts,Lenox,Soil,Chemical,15.65
Massachusetts,Lenox,Water,Surface water,19.22
Massachusetts,Lenox,Air,Noise,20.49
Massachusetts,Lenox,Soil,Light,23.24
Massachusetts,Lenox,Water,Thermal,27.13
Maryland,Cambridge,Air,Noise,29.14
Maryland,Cambridge,Soil,Light,36.64
Maryland,Cambridge,Water,Thermal,39.71
Maryland,Cambridge,Air,Industrial,43.13
Maryland,Cambridge,Soil,Solid Waste,48.52
Maryland,Cambridge,Water,Inferior Irrigation,49.4
Maryland,Cambridge,Air,Inorganic Fertilizers,51.6
Maryland,Cambridge,Soil,Chemical,58.11
Maryland,Cambridge,Water,Surface water,60.77
Maryland,Cambridge,Air,Noise,61.33
Maryland,Cambridge,Soil,Light,60.47
Maryland,Cambridge,Water,Thermal,63.3
Florida,Boston,Air,Noise,63.67
Florida,Boston,Soil,Light,65.2
Florida,Boston,Water,Thermal,69.32
Florida,Boston,Air,Industrial,71.45
Florida,Boston,Soil,Solid Waste,77.57
Florida,Boston,Water,Inferior Irrigation,77.12
Florida,Boston,Air,Inorganic Fertilizers,79.22
Florida,Boston,Soil,Chemical,79.96
Florida,Boston,Water,Surface water,82.92
Florida,Boston,Air,Noise,83.08
Florida,Boston,Soil,Light,84.9
Florida,Boston,Water,Thermal,84.68
Massachusetts,Columbia,Air,Noise,85.43
Massachusetts,Columbia,Soil,Light,87.28
Massachusetts,Columbia,Water,Thermal,88.35
Massachusetts,Columbia,Air,Industrial,89.87
Massachusetts,Columbia,Soil,Solid Waste,90.67
Massachusetts,Columbia,Water,Inferior Irrigation,91.67
Massachusetts,Columbia,Air,Inorganic Fertilizers,92.8
Massachusetts,Columbia,Soil,Chemical,84.85
Massachusetts,Columbia,Water,Surface water,94.22
Massachusetts,Columbia,Air,Noise,95.53
Massachusetts,Columbia,Soil,Light,96.34
Massachusetts,Columbia,Water,Thermal,98.76
Maryland,Aberdeen,Air,Noise,-8.27
Maryland,Aberdeen,Soil,Light,-8.19
Maryland,Aberdeen,Water,Thermal,-99.14
Maryland,Aberdeen,Air,Industrial,-98.61
Maryland,Aberdeen,Soil,Solid Waste,-98.31
Maryland,Aberdeen,Water,Inferior Irrigation,-98.0
Maryland,Aberdeen,Air,Inorganic Fertilizers,82.31
Maryland,Aberdeen,Soil,Chemical,-92.29
Maryland,Aberdeen,Water,Surface water,-91.06
Maryland,Aberdeen,Air,Noise,-87.28
Maryland,Aberdeen,Soil,Light,-85.98
Maryland,Aberdeen,Water,Thermal,-83.26
Florida,Baltimore,Air,Noise,-81.79
Florida,Baltimore,Soil,Light,-77.54
Florida,Baltimore,Water,Thermal,-73.41
Florida,Baltimore,Air,Industrial,-70.59
Florida,Baltimore,Soil,Solid Waste,-68.65
Florida,Baltimore,Water,Inferior Irrigation,-68.91
Florida,Baltimore,Air,Inorganic Fertilizers,-68.46
Florida,Baltimore,Soil,Chemical,-65.89
Florida,Baltimore,Water,Surface water,-64.19
Florida,Baltimore,Air,Noise,-62.36
Florida,Baltimore,Soil,Light,-61.93
Florida,Baltimore,Water,Thermal,-55.33
Massachusetts,Tampa,Air,Noise,-52.19
Massachusetts,Tampa,Soil,Light,-47.74
Massachusetts,Tampa,Water,Thermal,-47.55
Massachusetts,Tampa,Air,Industrial,-44.54
Massachusetts,Tampa,Soil,Solid Waste,-43.53
Massachusetts,Tampa,Water,Inferior Irrigation,-44.92
Massachusetts,Tampa,Air,Inorganic Fertilizers,-41.79
Massachusetts,Tampa,Soil,Chemical,-40.61
Massachusetts,Tampa,Water,Surface water,-40.72
Massachusetts,Tampa,Air,Noise,-42.12
Massachusetts,Tampa,Soil,Light,-34.79
Massachusetts,Tampa,Water,Thermal,-34.34
Maryland,Fort Lauderdale,Air,Noise,-31.31
Maryland,Fort Lauderdale,Soil,Light,-27.0
Maryland,Fort Lauderdale,Water,Thermal,-26.32
Maryland,Fort Lauderdale,Air,Industrial,-23.41
Maryland,Fort Lauderdale,Soil,Solid Waste,-22.62
Maryland,Fort Lauderdale,Water,Inferior Irrigation,-21.27
Maryland,Fort Lauderdale,Air,Inorganic Fertilizers,-20.68
Maryland,Fort Lauderdale,Soil,Chemical,-18.54
Maryland,Fort Lauderdale,Water,Surface water,-15.57
Maryland,Fort Lauderdale,Air,Noise,-12.41
Maryland,Fort Lauderdale,Soil,Light,-8.43
Maryland,Fort Lauderdale,Water,Thermal,-2.61
