Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2015,Cereals,Wheat,897.25
Import,2015,Beverage,Rice,258.95
Import,2015,Cereals,Soybeans,423.96
Import,2015,Beverage,Tea,296.01
Import,2015,Cereals,Juice,777.4
Import,2015,Beverage,Wheat,394.95
Import,2019,Cereals,Wheat,811.84
Import,2019,Beverage,Rice,812.57
Import,2019,Cereals,Soybeans,332.95
Import,2019,Beverage,Tea,812.99
Import,2019,Cereals,Juice,783.2
Import,2019,Beverage,Wheat,592.17
Import,2015,Cereals,Wheat,720.02
Import,2015,Beverage,Rice,630.26
Import,2015,Cereals,Soybeans,55.96
Import,2015,Beverage,Tea,27.23
Import,2015,Cereals,Juice,189.99
Import,2015,Beverage,Wheat,127.53
