Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2020,Nevada,Las Vegas,Temperature,11-20,0.92
2020,Nevada,Las Vegas,Wind,21-30,1.2
2020,Nevada,Las Vegas,Humidity,31-40,2.9
2020,Nevada,Las Vegas,Temperature,Storm,1.12
2020,Nevada,Las Vegas,Wind,Calm,1.91
2020,Nevada,Las Vegas,Humidity,Breeze,4.06
2020,Nevada,Las Vegas,Temperature,Low,6.44
2020,Nevada,Las Vegas,Wind,Medium,7.8
2020,Nevada,Las Vegas,Humidity,High,1.42
2021,Massachusetts,Boulder City,Temperature,11-20,4.99
2021,Massachusetts,Boulder City,Wind,21-30,7.19
2021,Massachusetts,Boulder City,Humidity,31-40,11.69
2021,Massachusetts,Boulder City,Temperature,Storm,12.55
2021,Massachusetts,Boulder City,Wind,Calm,13.03
2021,Massachusetts,Boulder City,Humidity,Breeze,13.8
2021,Massachusetts,Boulder City,Temperature,Low,15.09
2021,Massachusetts,Boulder City,Wind,Medium,16.22
2021,Massachusetts,Boulder City,Humidity,High,17.83
2020,Florida,Boston,Temperature,11-20,15.47
2020,Florida,Boston,Wind,21-30,19.24
2020,Florida,Boston,Humidity,31-40,14.42
2020,Florida,Boston,Temperature,Storm,21.14
2020,Florida,Boston,Wind,Calm,22.81
2020,Florida,Boston,Humidity,Breeze,14.79
2020,Florida,Boston,Temperature,Low,21.74
2020,Florida,Boston,Wind,Medium,25.76
2020,Florida,Boston,Humidity,High,26.07
2021,Nevada,Lenox,Temperature,11-20,27.48
2021,Nevada,Lenox,Wind,21-30,26.43
2021,Nevada,Lenox,Humidity,31-40,27.88
2021,Nevada,Lenox,Temperature,Storm,25.06
2021,Nevada,Lenox,Wind,Calm,24.49
2021,Nevada,Lenox,Humidity,Breeze,23.08
2021,Nevada,Lenox,Temperature,Low,25.85
2021,Nevada,Lenox,Wind,Medium,4.34
2021,Nevada,Lenox,Humidity,High,27.49
2020,Massachusetts,Cambridge,Temperature,11-20,8.9
2020,Massachusetts,Cambridge,Wind,21-30,10.3
2020,Massachusetts,Cambridge,Humidity,31-40,11.9
2020,Massachusetts,Cambridge,Temperature,Storm,12.25
2020,Massachusetts,Cambridge,Wind,Calm,12.32
2020,Massachusetts,Cambridge,Humidity,Breeze,0.23
2020,Massachusetts,Cambridge,Temperature,Low,13.91
2020,Massachusetts,Cambridge,Wind,Medium,13.11
2020,Massachusetts,Cambridge,Humidity,High,14.38
2021,Florida,Tampa,Temperature,11-20,14.63
2021,Florida,Tampa,Wind,21-30,2.29
2021,Florida,Tampa,Humidity,31-40,15.77
2021,Florida,Tampa,Temperature,Storm,15.28
2021,Florida,Tampa,Wind,Calm,17.14
2021,Florida,Tampa,Humidity,Breeze,5.88
2021,Florida,Tampa,Temperature,Low,18.82
2021,Florida,Tampa,Wind,Medium,18.64
2021,Florida,Tampa,Humidity,High,18.96
2020,Nevada,Fort Lauderdale,Temperature,11-20,19.17
2020,Nevada,Fort Lauderdale,Wind,21-30,20.66
2020,Nevada,Fort Lauderdale,Humidity,31-40,20.91
2020,Nevada,Fort Lauderdale,Temperature,Storm,21.48
2020,Nevada,Fort Lauderdale,Wind,Calm,2.48
2020,Nevada,Fort Lauderdale,Humidity,Breeze,21.92
2020,Nevada,Fort Lauderdale,Temperature,Low,22.01
2020,Nevada,Fort Lauderdale,Wind,Medium,22.5
2020,Nevada,Fort Lauderdale,Humidity,High,24.92
